,Sentence_ID,sentence,Tokens,POS_Tags,Dialect
4873,4874,كما ءنها تسهل التواصل بينهم و أيضا تساعد الناس على معرفة أخبار العالم و ما الذي يحدث في العالم .,"['كما', 'ءنها', 'تسهل', 'التواصل', 'بينهم', 'و', 'أيضا', 'تساعد', 'الناس', 'على', 'معرفة', 'أخبار', 'العالم', 'و', 'ما', 'الذي', 'يحدث', 'في', 'العالم', '.']","['PRT', 'PRT+NOM', 'VRB', 'NOM', 'NOM+NOM', 'PRT', 'NOM', 'VRB', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'PNX']",Saudi Arabia
4874,4875,ب الإضافة إلى ءنها وسيلة فعالة ل ترويج الشركات عن منتجاتها و وضع إعلانات عنها في مواقع التواصل الاجتماعي ل تجلب إعجاب الناس لها .,"['ب', 'الإضافة', 'إلى', 'ءنها', 'وسيلة', 'فعالة', 'ل', 'ترويج', 'الشركات', 'عن', 'منتجاتها', 'و', 'وضع', 'إعلانات', 'عنها', 'في', 'مواقع', 'التواصل', 'الاجتماعي', 'ل', 'تجلب', 'إعجاب', 'الناس', 'لها', '.']","['PRT', 'NOM', 'PRT', 'PRT+NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'PRT+NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'VRB', 'NOM', 'NOM', 'PRT+NOM', 'PNX']",Saudi Arabia
4875,4876,و كما ءنها تسهم في تسهيل العلم من خلال البحث في الشبكة العنكبوتية و تسهل الواجبات و المهمات .,"['و', 'كما', 'ءنها', 'تسهم', 'في', 'تسهيل', 'العلم', 'من', 'خلال', 'البحث', 'في', 'الشبكة', 'العنكبوتية', 'و', 'تسهل', 'الواجبات', 'و', 'المهمات', '.']","['PRT', 'PRT', 'PRT+NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'VRB', 'NOM', 'PRT', 'NOM', 'PNX']",Yemen
4876,4877,ثانيا سوف أتحدث عن سلبيات وسائل التواصل الاجتماعي .,"['ثانيا', 'سوف', 'أتحدث', 'عن', 'سلبيات', 'وسائل', 'التواصل', 'الاجتماعي', '.']","['NOM', 'PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Oman
4877,4878,و ل وسائل التواصل الاجتماعي سلبيات عديدة,"['و', 'ل', 'وسائل', 'التواصل', 'الاجتماعي', 'سلبيات', 'عديدة']","['PRT', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM']",Sudan
4878,4879,و منها أن كثرة الجلوس على مواقع التواصل الاجتماعي تؤدي إلى تهدير الوقت و تضييعه دون استغلاله في شيء مفيد .,"['و', 'منها', 'أن', 'كثرة', 'الجلوس', 'على', 'مواقع', 'التواصل', 'الاجتماعي', 'تؤدي', 'إلى', 'تهدير', 'الوقت', 'و', 'تضييعه', 'دون', 'استغلاله', 'في', 'شيء', 'مفيد', '.']","['PRT', 'PRT+NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'NOM', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Modern Standard Arabic
4879,4880,أيضا تؤدي إلى أمراض عديدة جدا و منها ضعف النظر و أمراض في الظهر و أمراض في الأعصاب و العضلات,"['أيضا', 'تؤدي', 'إلى', 'أمراض', 'عديدة', 'جدا', 'و', 'منها', 'ضعف', 'النظر', 'و', 'أمراض', 'في', 'الظهر', 'و', 'أمراض', 'في', 'الأعصاب', 'و', 'العضلات']","['NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'PRT+NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM']",Modern Standard Arabic
4880,4881,و تؤدي إلى الوحدة و العزلة .,"['و', 'تؤدي', 'إلى', 'الوحدة', 'و', 'العزلة', '.']","['PRT', 'VRB', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX']",Saudi Arabia
4881,4882,كما ءنه يمكن ل الأشخاص اختراق موقعك و معلوماتك الشخصية و استغلالك بها من خلال مواقع التواصل الاجتماعي ،,"['كما', 'ءنه', 'يمكن', 'ل', 'الأشخاص', 'اختراق', 'موقعك', 'و', 'معلوماتك', 'الشخصية', 'و', 'استغلالك', 'بها', 'من', 'خلال', 'مواقع', 'التواصل', 'الاجتماعي', '،']","['PRT', 'PRT+NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM+NOM', 'PRT', 'NOM+NOM', 'NOM', 'PRT', 'NOM+NOM', 'PRT+NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Yemen
4882,4883,كما ءنها طريقة سهلة ل نشر الإشاعات ب سهولة عبر مواقع التواصل الاجتماعي .,"['كما', 'ءنها', 'طريقة', 'سهلة', 'ل', 'نشر', 'الإشاعات', 'ب', 'سهولة', 'عبر', 'مواقع', 'التواصل', 'الاجتماعي', '.']","['PRT', 'PRT+NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Yemen
4883,4884,هناك أسباب كثيرة يمكن أن تؤثر على الفرد و المجتمع ،,"['هناك', 'أسباب', 'كثيرة', 'يمكن', 'أن', 'تؤثر', 'على', 'الفرد', 'و', 'المجتمع', '،']","['NOM', 'NOM', 'NOM', 'VRB', 'PRT', 'VRB', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX']",Modern Standard Arabic
4884,4885,و من هذه الأسباب وسائل التواصل الاجتماعي .,"['و', 'من', 'هذه', 'الأسباب', 'وسائل', 'التواصل', 'الاجتماعي', '.']","['PRT', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Sudan
4885,4886,في هذه الأيام التكنولوجيا قضت على كل شيء من خلال الهواتف ،,"['في', 'هذه', 'الأيام', 'التكنولوجيا', 'قضت', 'على', 'كل', 'شيء', 'من', 'خلال', 'الهواتف', '،']","['PRT', 'NOM', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Modern Standard Arabic
4886,4887,يمكن على الفرد أن ينهي حاجاته من الهاتف من خلال البرامج التعليمية و الترفيهية .,"['يمكن', 'على', 'الفرد', 'أن', 'ينهي', 'حاجاته', 'من', 'الهاتف', 'من', 'خلال', 'البرامج', 'التعليمية', 'و', 'الترفيهية', '.']","['VRB', 'PRT', 'NOM', 'PRT', 'VRB', 'NOM+NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Modern Standard Arabic
4887,4888,خاصة الأطفال و الشباب ف هذا مضر ل صحةهم النفسية و الجسدية ،,"['خاصة', 'الأطفال', 'و', 'الشباب', 'ف', 'هذا', 'مضر', 'ل', 'صحةهم', 'النفسية', 'و', 'الجسدية', '،']","['NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Algeria
4888,4889,ف كثرة قضاء وقتهم على الهاتف تسبب لهم ضعفا في النظر .,"['ف', 'كثرة', 'قضاء', 'وقتهم', 'على', 'الهاتف', 'تسبب', 'لهم', 'ضعفا', 'في', 'النظر', '.']","['PRT', 'NOM', 'NOM', 'NOM+NOM', 'PRT', 'NOM', 'VRB', 'PRT+NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Modern Standard Arabic
4889,4890,أيضا هناك مشكلة جدا كبيرة و هي كيفية استخدام وسائل التواصل الاجتماعي ،,"['أيضا', 'هناك', 'مشكلة', 'جدا', 'كبيرة', 'و', 'هي', 'كيفية', 'استخدام', 'وسائل', 'التواصل', 'الاجتماعي', '،']","['NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
4890,4891,الكثير منهم يستخدمون وسائل التواصل الاجتماعي ب طريقة خاطئة يمكن أن تضر الفرد .,"['الكثير', 'منهم', 'يستخدمون', 'وسائل', 'التواصل', 'الاجتماعي', 'ب', 'طريقة', 'خاطئة', 'يمكن', 'أن', 'تضر', 'الفرد', '.']","['NOM', 'PRT+NOM', 'VRB', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB', 'PRT', 'VRB', 'NOM', 'PNX']",Saudi Arabia
4891,4892,و هناك الكثير من الحلول و منها يجب على جميع المدارس توعية الطلاب ب كيفية استخدامهم وسائل التواصل الاجتماعي ب شكل صحيح ل كي لا يتضرروا من استخدامه ب شكل خاطئ ،,"['و', 'هناك', 'الكثير', 'من', 'الحلول', 'و', 'منها', 'يجب', 'على', 'جميع', 'المدارس', 'توعية', 'الطلاب', 'ب', 'كيفية', 'استخدامهم', 'وسائل', 'التواصل', 'الاجتماعي', 'ب', 'شكل', 'صحيح', 'ل', 'كي', 'لا', 'يتضرروا', 'من', 'استخدامه', 'ب', 'شكل', 'خاطئ', '،']","['PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'PRT+NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM+NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'PRT', 'PRT', 'VRB', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Saudi Arabia
4892,4893,و هذه طريقة صحيحة ل توعيةهم منذ الصغر .,"['و', 'هذه', 'طريقة', 'صحيحة', 'ل', 'توعيةهم', 'منذ', 'الصغر', '.']","['PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'NOM', 'NOM', 'PNX']",Saudi Arabia
4893,4894,و أيضا يجب توعية الفرد و عمل الحد اللازم له .,"['و', 'أيضا', 'يجب', 'توعية', 'الفرد', 'و', 'عمل', 'الحد', 'اللازم', 'له', '.']","['PRT', 'NOM', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT+NOM', 'PNX']",Saudi Arabia
4894,4895,و أيضا هناك الكثير من الإيجابيات ،,"['و', 'أيضا', 'هناك', 'الكثير', 'من', 'الإيجابيات', '،']","['PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Modern Standard Arabic
4895,4896,و لكن الأهم أن لا يتعرضوا ل المخاطر من استخدامه ب شكل خاطئ .,"['و', 'لكن', 'الأهم', 'أن', 'لا', 'يتعرضوا', 'ل', 'المخاطر', 'من', 'استخدامه', 'ب', 'شكل', 'خاطئ', '.']","['PRT', 'PRT', 'NOM', 'PRT', 'PRT', 'VRB', 'PRT', 'NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Yemen
4896,4897,وسائل التواصل الاجتماعي و تءثيرها على الفرد و المجتمع,"['وسائل', 'التواصل', 'الاجتماعي', 'و', 'تءثيرها', 'على', 'الفرد', 'و', 'المجتمع']","['NOM', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'PRT', 'NOM']",Saudi Arabia
4897,4898,في عصرنا الحالي ، تعددت وسائل التواصل الاجتماعي ب كثرة ،,"['في', 'عصرنا', 'الحالي', '،', 'تعددت', 'وسائل', 'التواصل', 'الاجتماعي', 'ب', 'كثرة', '،']","['PRT', 'NOM+NOM', 'NOM', 'PNX', 'VRB', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Yemen
4898,4899,أصبح التواصل سهلا و سريعا ،,"['أصبح', 'التواصل', 'سهلا', 'و', 'سريعا', '،']","['VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Algeria
4899,4900,من خلال كبسة بسيطة س تتحدث ل شخص في النصف الآخر من كرة الأرض ،,"['من', 'خلال', 'كبسة', 'بسيطة', 'س', 'تتحدث', 'ل', 'شخص', 'في', 'النصف', 'الآخر', 'من', 'كرة', 'الأرض', '،']","['PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'VRB', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Modern Standard Arabic
4900,4901,ف أصبح الناس يتواصلون من خلالها ب كثرة و لا يلجؤون ل العادة القديمة ك الزيارة و كتابة البرقية و الرسائل الورقية .,"['ف', 'أصبح', 'الناس', 'يتواصلون', 'من', 'خلالها', 'ب', 'كثرة', 'و', 'لا', 'يلجؤون', 'ل', 'العادة', 'القديمة', 'ك', 'الزيارة', 'و', 'كتابة', 'البرقية', 'و', 'الرسائل', 'الورقية', '.']","['PRT', 'VRB', 'NOM', 'VRB', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'PRT', 'PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Saudi Arabia
4901,4902,"سهلت وسائل التواصل الاجتماعي الزيارات و أخذ السؤال عن الحال و الأحوال من الأقارب و الأصدقاء ، يمكنهم من خلالها و هم في منازلهم "" التويتر "" و "" الواتساب "" و غيره","['سهلت', 'وسائل', 'التواصل', 'الاجتماعي', 'الزيارات', 'و', 'أخذ', 'السؤال', 'عن', 'الحال', 'و', 'الأحوال', 'من', 'الأقارب', 'و', 'الأصدقاء', '،', 'يمكنهم', 'من', 'خلالها', 'و', 'هم', 'في', 'منازلهم', '""', 'التويتر', '""', 'و', '""', 'الواتساب', '""', 'و', 'غيره']","['VRB', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX', 'VRB+NOM', 'PRT', 'NOM+NOM', 'PRT', 'NOM', 'PRT', 'NOM+NOM', 'PNX', 'PROP', 'PNX', 'PRT', 'PNX', 'PROP', 'PNX', 'PRT', 'NOM+NOM']",Modern Standard Arabic
4902,4903,تعد برامج التواصل الاجتماعي من البرامج الأكثر أهمية في وقتنا الحاضر ل جميع الفئات العمرية منما ينتج عن ذلك عدة نتائج إيجابية و سلبية على الفرد و المجتمع .,"['تعد', 'برامج', 'التواصل', 'الاجتماعي', 'من', 'البرامج', 'الأكثر', 'أهمية', 'في', 'وقتنا', 'الحاضر', 'ل', 'جميع', 'الفئات', 'العمرية', 'منما', 'ينتج', 'عن', 'ذلك', 'عدة', 'نتائج', 'إيجابية', 'و', 'سلبية', 'على', 'الفرد', 'و', 'المجتمع', '.']","['VRB-PASS', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM+NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT+NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX']",Saudi Arabia
4903,4904,من أكثر البرامج الاجتماعية شهرة في هذا الوقت ، و الذي يتم عبره تداول جميع أنواع الأخبار عن شتى مجالات الحياة هو برنامج أو تطبيق ( سنابتشات ) ، و هو عبارة عن برنامج متاح ل جميع الفئات العمرية,"['من', 'أكثر', 'البرامج', 'الاجتماعية', 'شهرة', 'في', 'هذا', 'الوقت', '،', 'و', 'الذي', 'يتم', 'عبره', 'تداول', 'جميع', 'أنواع', 'الأخبار', 'عن', 'شتى', 'مجالات', 'الحياة', 'هو', 'برنامج', 'أو', 'تطبيق', '(', 'سنابتشات', ')', '،', 'و', 'هو', 'عبارة', 'عن', 'برنامج', 'متاح', 'ل', 'جميع', 'الفئات', 'العمرية']","['PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'NOM', 'VRB', 'NOM+NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PNX', 'PROP', 'PNX', 'PNX', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM']",Modern Standard Arabic
4904,4905,و يتم من خلاله التواصل مع أي شخص يستخدم هذا التطبيق و مشاركة الصور و الفيديوهات القصيرة مع بعضهم البعض ،,"['و', 'يتم', 'من', 'خلاله', 'التواصل', 'مع', 'أي', 'شخص', 'يستخدم', 'هذا', 'التطبيق', 'و', 'مشاركة', 'الصور', 'و', 'الفيديوهات', 'القصيرة', 'مع', 'بعضهم', 'البعض', '،']","['PRT', 'VRB', 'PRT', 'NOM+NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM+NOM', 'NOM', 'PNX']",Modern Standard Arabic
4905,4906,كما يمكنك متابعة أي شخص سواء كان من المشاهير أو الممثلين .,"['كما', 'يمكنك', 'متابعة', 'أي', 'شخص', 'سواء', 'كان', 'من', 'المشاهير', 'أو', 'الممثلين', '.']","['PRT', 'VRB+NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'PRT', 'NOM', 'PNX']",Modern Standard Arabic
4906,4907,و من ءءثاره الإيجابية هي أن تكون قادرا على معرفة جميع الأخبار ب كل سهولة و في أي وقت .,"['و', 'من', 'ءءثاره', 'الإيجابية', 'هي', 'أن', 'تكون', 'قادرا', 'على', 'معرفة', 'جميع', 'الأخبار', 'ب', 'كل', 'سهولة', 'و', 'في', 'أي', 'وقت', '.']","['PRT', 'PRT', 'NOM+NOM', 'NOM', 'NOM', 'PRT', 'VRB', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'PRT', 'NOM', 'NOM', 'PNX']",Saudi Arabia
4907,4908,و الآثار السلبية تنطبق على كيفية استخدام الشخص ل البرامج ك متابعة الأشخاص الذين ينشرون أخبارا كاذبة أو سيئي التعامل .,"['و', 'الآثار', 'السلبية', 'تنطبق', 'على', 'كيفية', 'استخدام', 'الشخص', 'ل', 'البرامج', 'ك', 'متابعة', 'الأشخاص', 'الذين', 'ينشرون', 'أخبارا', 'كاذبة', 'أو', 'سيئي', 'التعامل', '.']","['PRT', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'VRB', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Saudi Arabia
4908,4909,التسامح,['التسامح'],['NOM'],Yemen
4909,4910,التسامح سمة و ثقافة موجودة في جميع مجالات الحياة ،,"['التسامح', 'سمة', 'و', 'ثقافة', 'موجودة', 'في', 'جميع', 'مجالات', 'الحياة', '،']","['NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PNX']",Libya
4910,4911,التسامح هو سمة و ثقافة عظيمة .,"['التسامح', 'هو', 'سمة', 'و', 'ثقافة', 'عظيمة', '.']","['NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Saudi Arabia
4911,4912,يأتي التسامح في عدة أشكال ،,"['يأتي', 'التسامح', 'في', 'عدة', 'أشكال', '،']","['VRB', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Modern Standard Arabic
4912,4913,مثال على ذلك ( التسامح في العقائد ) و ( التسامح مع الذات ) و ( التسامح و تقبل الاختلاف ) إلخ . .,"['مثال', 'على', 'ذلك', '(', 'التسامح', 'في', 'العقائد', ')', 'و', '(', 'التسامح', 'مع', 'الذات', ')', 'و', '(', 'التسامح', 'و', 'تقبل', 'الاختلاف', ')', 'إلخ', '.', '.']","['NOM', 'PRT', 'NOM', 'PNX', 'NOM', 'PRT', 'NOM', 'PNX', 'PRT', 'PNX', 'NOM', 'NOM', 'NOM', 'PNX', 'PRT', 'PNX', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX', 'NOM', 'PNX', 'PNX']",Saudi Arabia
4913,4914,مع اختلاف الزمن و تنوع الديانات يجب أن نعزز التسامح في العقائد و تقبل الاختلاف ، ل أن ثقافة التسامح هي العنصر الأساسي ل جعل الشعوب تتعايش في سلام .,"['مع', 'اختلاف', 'الزمن', 'و', 'تنوع', 'الديانات', 'يجب', 'أن', 'نعزز', 'التسامح', 'في', 'العقائد', 'و', 'تقبل', 'الاختلاف', '،', 'ل', 'أن', 'ثقافة', 'التسامح', 'هي', 'العنصر', 'الأساسي', 'ل', 'جعل', 'الشعوب', 'تتعايش', 'في', 'سلام', '.']","['NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB', 'PRT', 'VRB', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX', 'PRT', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'PNX']",Modern Standard Arabic
4914,4915,ثقافة التسامح مع الذات هي عدم توبيخ النفس أو تعقيد الأمر على الذات و تحمل ما لا تستطيع .,"['ثقافة', 'التسامح', 'مع', 'الذات', 'هي', 'عدم', 'توبيخ', 'النفس', 'أو', 'تعقيد', 'الأمر', 'على', 'الذات', 'و', 'تحمل', 'ما', 'لا', 'تستطيع', '.']","['NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'VRB', 'PNX']",Modern Standard Arabic
4915,4916,و ل تعزيز التسامح مع الذات نجعل الشخص يتعاون في مساعدة الناس له و عدم تحمل مسؤولية ما لا يستطيع و إجهاد النفس .,"['و', 'ل', 'تعزيز', 'التسامح', 'مع', 'الذات', 'نجعل', 'الشخص', 'يتعاون', 'في', 'مساعدة', 'الناس', 'له', 'و', 'عدم', 'تحمل', 'مسؤولية', 'ما', 'لا', 'يستطيع', 'و', 'إجهاد', 'النفس', '.']","['PRT', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'VRB', 'NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'PRT+NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT', 'VRB', 'PRT', 'NOM', 'NOM', 'PNX']",Sudan
4916,4917,ثقافة التسامح و تقبل الاختلاف هي ك اختلاف الجنس و اختلاف العقيدة و اختلاف الثقافة و اختلاف العرق .,"['ثقافة', 'التسامح', 'و', 'تقبل', 'الاختلاف', 'هي', 'ك', 'اختلاف', 'الجنس', 'و', 'اختلاف', 'العقيدة', 'و', 'اختلاف', 'الثقافة', 'و', 'اختلاف', 'العرق', '.']","['NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Sudan
4917,4918,التطور الحضاري الذي تشهده دولة الإمارات,"['التطور', 'الحضاري', 'الذي', 'تشهده', 'دولة', 'الإمارات']","['NOM', 'NOM', 'NOM', 'VRB+NOM', 'NOM', 'PROP']",Modern Standard Arabic
4918,4919,ب الحديث عن التطور في بداية السبعينات لم تشهد دولة الإمارات هذا التطور الملحوظ ،,"['ب', 'الحديث', 'عن', 'التطور', 'في', 'بداية', 'السبعينات', 'لم', 'تشهد', 'دولة', 'الإمارات', 'هذا', 'التطور', 'الملحوظ', '،']","['PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'VRB', 'NOM', 'PROP', 'NOM', 'NOM', 'NOM', 'PNX']",Oman
4919,4920,و لكن مع العلم أصبحت دولةنا من الدول المتطورة و البارزة في شتى المجالات .,"['و', 'لكن', 'مع', 'العلم', 'أصبحت', 'دولةنا', 'من', 'الدول', 'المتطورة', 'و', 'البارزة', 'في', 'شتى', 'المجالات', '.']","['PRT', 'PRT', 'NOM', 'NOM', 'VRB', 'NOM+NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PNX']",Sudan
4920,4921,دولة الإمارات العربية المتحدة من أفضل الدول التي تطورت ب شكل سريع جدا ،,"['دولة', 'الإمارات', 'العربية', 'المتحدة', 'من', 'أفضل', 'الدول', 'التي', 'تطورت', 'ب', 'شكل', 'سريع', 'جدا', '،']","['NOM', 'PROP', 'PROP', 'PROP', 'PRT', 'NOM', 'NOM', 'NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'PNX']",Sudan
4921,4922,الكثير من الدول الأجنبية متطورة و لكنها بدأت ب التطور منذ قرون و دولة الإمارات لم تكمل قرنا منذ مسيرة الاتحاد .,"['الكثير', 'من', 'الدول', 'الأجنبية', 'متطورة', 'و', 'لكنها', 'بدأت', 'ب', 'التطور', 'منذ', 'قرون', 'و', 'دولة', 'الإمارات', 'لم', 'تكمل', 'قرنا', 'منذ', 'مسيرة', 'الاتحاد', '.']","['NOM', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'PRT+NOM', 'VRB', 'PRT', 'NOM', 'NOM', 'NOM', 'PRT', 'NOM', 'PROP', 'PRT', 'VRB', 'NOM', 'NOM', 'NOM', 'NOM', 'PNX']",Sudan
4922,4923,الشيخ زايد - طيب الله ثرىه - استطاع أن يوحد دولة الإمارات و بدأ مسيرة الاتحاد مع المغفور له الشيخ راشد آل مكتوم .,"['الشيخ', 'زايد', '-', 'طيب', 'الله', 'ثرىه', '-', 'استطاع', 'أن', 'يوحد', 'دولة', 'الإمارات', 'و', 'بدأ', 'مسيرة', 'الاتحاد', 'مع', 'المغفور', 'له', 'الشيخ', 'راشد', 'آل', 'مكتوم', '.']","['NOM', 'PROP', 'PNX', 'VRB', 'PROP', 'NOM+NOM', 'PNX', 'VRB', 'PRT', 'VRB', 'NOM', 'PROP', 'PRT', 'VRB', 'NOM', 'NOM', 'NOM', 'NOM', 'PRT+NOM', 'NOM', 'PROP', 'PROP', 'PROP', 'PNX']",Sudan
4923,4924,بعد مسيرة الاتحاد بدأت دولة الإمارات العربية المتحدة في التطور ب شكل سريع في العديد من المجالات منها السياسية و الاقتصادية .,"['بعد', 'مسيرة', 'الاتحاد', 'بدأت', 'دولة', 'الإمارات', 'العربية', 'المتحدة', 'في', 'التطور', 'ب', 'شكل', 'سريع', 'في', 'العديد', 'من', 'المجالات', 'منها', 'السياسية', 'و', 'الاقتصادية', '.']","['NOM', 'NOM', 'NOM', 'VRB', 'NOM', 'PROP', 'PROP', 'PROP', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT+NOM', 'NOM', 'PRT', 'NOM', 'PNX']",Sudan
4924,4925,الشيخ زايد - طيب الله ثرىه - بنى العديد من المدارس و المستشفيات و المنازل ل مواطني دولة الإمارات ،,"['الشيخ', 'زايد', '-', 'طيب', 'الله', 'ثرىه', '-', 'بنى', 'العديد', 'من', 'المدارس', 'و', 'المستشفيات', 'و', 'المنازل', 'ل', 'مواطني', 'دولة', 'الإمارات', '،']","['NOM', 'PROP', 'PNX', 'VRB', 'PROP', 'NOM+NOM', 'PNX', 'VRB', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'PRT', 'NOM', 'NOM', 'PROP', 'PNX']",Sudan
