,Sentence_ID,sentence,Tokens,POS_Tags,Dialect
866,867,بالواسطه من هلأ ورايح,"['بالواسطه', 'من', 'هلأ', 'ورايح']","['PREP+PART_DET+NOUN', 'PREP', 'ADV', 'CONJ+ADV']",Lebanon
867,868,وشوف لبنان رح يرجع بس للأسف بس منسمع,"['وشوف', 'لبنان', 'رح', 'يرجع', 'بس', 'للأسف', 'بس', 'منسمع']","['CONJ+VERB', 'NOUN_PROP', 'PART_FUT', 'VERB', 'CONJ', 'PREP+PREP+NOUN', 'CONJ', 'PART+VERB']",Syria
868,869,اذا انت شخصيه متقلبه اتقلب بتختك مش عندي عالاكونت,"['اذا', 'انت', 'شخصيه', 'متقلبه', 'اتقلب', 'بتختك', 'مش', 'عندي', 'عالاكونت']","['CONJ_SUB', 'PRON', 'NOUN', 'ADJ', 'VERB', 'PREP+NOUN+PRON', 'PART_NEG', 'PREP+PRON', 'PREP+PART_DET+FORIEGN']",Egypt
869,870,الدين العام رح يهبط بفضل عهد الرئيس القوي,"['الدين', 'العام', 'رح', 'يهبط', 'بفضل', 'عهد', 'الرئيس', 'القوي']","['PART_DET+NOUN', 'PART_DET+ADJ', 'PART_FUT', 'VERB', 'PREP+NOUN', 'NOUN', 'PART_DET+NOUN', 'PART_DET+ADJ']",Jordan
870,871,بقى انو يقامر بالبكرا اللي النا,"['بقى', 'انو', 'يقامر', 'بالبكرا', 'اللي', 'النا']","['VERB', 'VERB_PSEUDO+PRON', 'VERB', 'PREP+PART_DET+NOUN', 'PRON_REL', 'PART_DET+PRON']",Libya
871,872,ربع ساعه وبكون عندك ، اشوفك وين يا مهاجر,"['ربع', 'ساعه', 'وبكون', 'عندك', '،', 'اشوفك', 'وين', 'يا', 'مهاجر']","['NOUN_NUM', 'NOUN', 'CONJ+PART+VERB', 'PREP+PRON', 'PUNC', 'VERB+PRON', 'PRON_INTERROG', 'PART_VOC', 'ADJ']",Oman
872,873,يبعتلك مرض شو حلوه,"['يبعتلك', 'مرض', 'شو', 'حلوه']","['VERB+PREP+PRON', 'NOUN', 'PRON_EXCLAM', 'ADJ']",Lebanon
873,874,شو هالاطفال مع مالك مكتبي ذكى وهضامه ومواهب,"['شو', 'هالاطفال', 'مع', 'مالك', 'مكتبي', 'ذكى', 'وهضامه', 'ومواهب']","['PRON_EXCLAM', 'PART+PART_DET+NOUN', 'PREP', 'NOUN_PROP', 'NOUN_PROP', 'NOUN', 'CONJ+NOUN', 'CONJ+NOUN']",Libya
874,875,هلايام غنيه تطربني,"['هلايام', 'غنيه', 'تطربني']","['PART+PART_DET+NOUN', 'NOUN', 'VERB+PRON']",Tunisia
875,876,كان لازم تكون فقره جمال فياض اكبر من هيك بكتيير حلقه لوحدو,"['كان', 'لازم', 'تكون', 'فقره', 'جمال', 'فياض', 'اكبر', 'من', 'هيك', 'بكتيير', 'حلقه', 'لوحدو']","['VERB', 'ADV', 'VERB', 'NOUN', 'NOUN_PROP', 'NOUN_PROP', 'ADJ_COMP', 'PREP', 'PRON_DEM', 'PREP+NOUN', 'NOUN', 'PREP+NOUN+PRON']",Jordan
876,877,يخليلي البك شو مهضوم,"['يخليلي', 'البك', 'شو', 'مهضوم']","['VERB+PREP+PRON', 'NOUN+PRON', 'NOUN_QUANT', 'ADJ']",Lebanon
877,878,هدي التلفون ، لما يعطيك تتكلم بالتلفون,"['هدي', 'التلفون', '،', 'لما', 'يعطيك', 'تتكلم', 'بالتلفون']","['VERB', 'PART_DET+NOUN', 'PUNC', 'CONJ_SUB', 'VERB+PRON', 'VERB', 'PREP+PART_DET+NOUN']",Libya
878,879,الا اذا بدو ينام بس,"['الا', 'اذا', 'بدو', 'ينام', 'بس']","['PART_RESTRICT', 'CONJ_SUB', 'VERB_PSEUDO', 'VERB', 'CONJ']",Jordan
879,880,انو العمر عم يمر بسرعه ، تأكد انك عم تكبر بالسن وصار لازم تعمل شي لآخرتك,"['انو', 'العمر', 'عم', 'يمر', 'بسرعه', '،', 'تأكد', 'انك', 'عم', 'تكبر', 'بالسن', 'وصار', 'لازم', 'تعمل', 'شي', 'لآخرتك']","['INTERJ', 'PART_DET+NOUN', 'PART_PROG', 'VERB', 'PREP+NOUN', 'PUNC', 'VERB', 'VERB_PSEUDO+PRON', 'PART_PROG', 'VERB', 'PREP+PART_DET+NOUN', 'CONJ+VERB', 'VERB_PSEUDO', 'VERB', 'NOUN', 'PREP+NOUN+PRON']",Oman
880,881,هيدا الحب الصادق الحقيقي الوفي هيدا العز يلي ما بيلبق البنت الكر,"['هيدا', 'الحب', 'الصادق', 'الحقيقي', 'الوفي', 'هيدا', 'العز', 'يلي', 'ما', 'بيلبق', 'البنت', 'الكر']","['PRON_DEM', 'PART_DET+NOUN', 'PART_DET+ADJ', 'PART_DET+ADJ', 'PART_DET+ADJ', 'PRON_DEM', 'PART_DET+NOUN', 'PRON_REL', 'PART_NEG', 'PART+VERB', 'PART_DET+NOUN', 'PART_DET+ADJ']",Lebanon
881,882,ننسى تاريخو ، الإبراء مستحيل,"['ننسى', 'تاريخو', '،', 'الإبراء', 'مستحيل']","['VERB', 'NOUN+PRON', 'PUNC', 'PART_DET+NOUN', 'ADJ']",Libya
882,883,انو اديش نحنا هبلان منتقبل بعض شو ما كانت طايفتنا وبس يتعلق الامر بالاحزاب مستعدين نقتل بعض,"['انو', 'اديش', 'نحنا', 'هبلان', 'منتقبل', 'بعض', 'شو', 'ما', 'كانت', 'طايفتنا', 'وبس', 'يتعلق', 'الامر', 'بالاحزاب', 'مستعدين', 'نقتل', 'بعض']","['INTERJ', 'NOUN_QUANT', 'PRON', 'ADJ', 'PART+VERB', 'PRON', 'ADV_REL', 'PRON_REL', 'VERB', 'NOUN+PRON', 'CONJ+CONJ_SUB', 'VERB', 'PART_DET+NOUN', 'PREP+PART_DET+NOUN', 'ADJ', 'VERB', 'PRON']",Lebanon
883,884,احساس ما بتعرف شو هوي,"['احساس', 'ما', 'بتعرف', 'شو', 'هوي']","['NOUN', 'PART_NEG', 'PART+VERB', 'ADV_INTERROG', 'PRON']",Lebanon
884,885,وانا كمان بس بحاول هيك افهم العالم,"['وانا', 'كمان', 'بس', 'بحاول', 'هيك', 'افهم', 'العالم']","['CONJ+PRON', 'ADV', 'CONJ_SUB', 'PART+VERB', 'PRON_DEM', 'VERB', 'PART_DET+NOUN']",Jordan
885,886,بيستقبل الناس الأحب على قلبنا,"['بيستقبل', 'الناس', 'الأحب', 'على', 'قلبنا']","['PART+VERB', 'PART_DET+NOUN', 'PART_DET+ADJ_COMP', 'PREP', 'NOUN+PRON']",Lebanon
886,887,حبيت انو عندها مسلسل هلق,"['حبيت', 'انو', 'عندها', 'مسلسل', 'هلق']","['VERB', 'VERB_PSEUDO+PRON', 'PREP+PRON', 'NOUN', 'ADV']",Palestine
887,888,وبعدنا عم نفكر كيف نسكر قسط المدرسه وكيف نخصص ولادنا والوضع في تراجع مستمر,"['وبعدنا', 'عم', 'نفكر', 'كيف', 'نسكر', 'قسط', 'المدرسه', 'وكيف', 'نخصص', 'ولادنا', 'والوضع', 'في', 'تراجع', 'مستمر']","['CONJ+PREP+PRON', 'PART_PROG', 'VERB', 'ADV_INTERROG', 'VERB', 'NOUN', 'PART_DET+NOUN', 'CONJ+ADV_INTERROG', 'VERB', 'NOUN+PRON', 'CONJ+PART_DET+NOUN', 'PREP', 'NOUN', 'ADJ']",Jordan
888,889,تعلم كل شي لبناني,"['تعلم', 'كل', 'شي', 'لبناني']","['VERB', 'NOUN_QUANT', 'NOUN', 'ADJ']",Oman
889,890,يا ريت عمي بدافع عني على العميانه وبعيني رئيس حزب,"['يا', 'ريت', 'عمي', 'بدافع', 'عني', 'على', 'العميانه', 'وبعيني', 'رئيس', 'حزب']","['PART_VOC', 'VERB_PSEUDO', 'NOUN+PRON', 'PART+VERB', 'PREP+PRON', 'PREP', 'PART_DET+ADJ', 'CONJ+PART+VERB+PRON', 'NOUN', 'NOUN']",Syria
890,891,الدواره عاللي بروح,"['الدواره', 'عاللي', 'بروح']","['PART_DET+NOUN', 'PREP+PRON_REL', 'PART+VERB']",Lebanon
891,892,من دهاء السياسيين انهم قسموا الشعب نصين وكل نص عم يطالب بحقه وحق كل نص يتعارض من حق النص الاخر حتى تشاجر النصين فيما بينهم,"['من', 'دهاء', 'السياسيين', 'انهم', 'قسموا', 'الشعب', 'نصين', 'وكل', 'نص', 'عم', 'يطالب', 'بحقه', 'وحق', 'كل', 'نص', 'يتعارض', 'من', 'حق', 'النص', 'الاخر', 'حتى', 'تشاجر', 'النصين', 'فيما', 'بينهم']","['PREP', 'NOUN', 'PART_DET+NOUN', 'VERB_PSEUDO+PRON', 'VERB', 'PART_DET+NOUN', 'NOUN_NUM', 'CONJ+NOUN_QUANT', 'NOUN_NUM', 'PART_PROG', 'VERB', 'PREP+NOUN+PRON', 'CONJ+NOUN', 'NOUN_QUANT', 'NOUN_NUM', 'VERB', 'PREP', 'NOUN', 'PART_DET+NOUN_NUM', 'PART_DET+PRON', 'CONJ_SUB', 'VERB', 'PART_DET+NOUN_NUM', 'PREP+PRON_REL', 'PREP+PRON']",Syria
892,893,انو البلد رح يضل عكف ستاره وناضور اربت تنحل,"['انو', 'البلد', 'رح', 'يضل', 'عكف', 'ستاره', 'وناضور', 'اربت', 'تنحل']","['INTERJ', 'PART_DET+NOUN', 'PART_FUT', 'VERB', 'PREP+NOUN', 'NOUN', 'CONJ+NOUN', 'ADV', 'VERB']",Lebanon
893,894,كل الناس عم تشتم بالسياسي الداعم هالزعران بس ما عرفنا مين هالسياسي الخارق,"['كل', 'الناس', 'عم', 'تشتم', 'بالسياسي', 'الداعم', 'هالزعران', 'بس', 'ما', 'عرفنا', 'مين', 'هالسياسي', 'الخارق']","['NOUN_QUANT', 'PART_DET+NOUN', 'PART_PROG', 'VERB', 'PREP+PART_DET+NOUN', 'PART_DET+ADJ', 'PREP+PART_DET+ADJ', 'CONJ', 'PART_NEG', 'VERB', 'ADV_INTERROG', 'PREP+PART_DET+NOUN', 'PART_DET+ADJ']",Syria
894,895,تمنيت اسمع خبر انتهت الحرب بسوريه,"['تمنيت', 'اسمع', 'خبر', 'انتهت', 'الحرب', 'بسوريه']","['VERB', 'VERB', 'NOUN', 'VERB', 'PART_DET+NOUN', 'PREP+NOUN_PROP']",Iraq
895,896,شئ خبر مفرح غير مفزع بهلالعمر,"['شئ', 'خبر', 'مفرح', 'غير', 'مفزع', 'بهلالعمر']","['NOUN_QUANT', 'NOUN', 'ADJ', 'PART_NEG', 'ADJ', 'PREP+PRON_DEM+PART_DET+NOUN']",Saudi Arabia
896,897,دوللي غانم اعلاميه راقيه,"['دوللي', 'غانم', 'اعلاميه', 'راقيه']","['NOUN_PROP', 'NOUN_PROP', 'NOUN', 'ADJ']",Yemen
897,898,باسيل قال حقا قال,"['باسيل', 'قال', 'حقا', 'قال']","['NOUN_PROP', 'VERB', 'ADV', 'VERB']",Tunisia
898,899,انه احساسك فوتك بالحيطان,"['انه', 'احساسك', 'فوتك', 'بالحيطان']","['INTERJ', 'NOUN+PRON', 'VERB+PRON', 'PREP+PART_DET+NOUN']",Iraq
899,900,مقدمه الجديد شي تعتير ، والمؤخره بدها تحسين,"['مقدمه', 'الجديد', 'شي', 'تعتير', '،', 'والمؤخره', 'بدها', 'تحسين']","['NOUN', 'NOUN_PROP', 'NOUN', 'ADJ', 'PUNC', 'CONJ+PART_DET+NOUN', 'VERB_PSEUDO', 'NOUN']",Iraq
900,901,نبع الحنان عم بتفيقني عالمدرسه بلطافه وهدوء ، لا اذاقكم الله ما اذوق كل يوم,"['نبع', 'الحنان', 'عم', 'بتفيقني', 'عالمدرسه', 'بلطافه', 'وهدوء', '،', 'لا', 'اذاقكم', 'الله', 'ما', 'اذوق', 'كل', 'يوم']","['NOUN', 'PART_DET+NOUN', 'PART_PROG', 'PART+VERB+PRON', 'PREP+PART_DET+NOUN', 'PART+NOUN', 'CONJ+NOUN', 'PUNC', 'PART_NEG', 'VERB+PRON', 'NOUN_PROP', 'PRON_REL', 'VERB', 'NOUN_QUANT', 'NOUN']",Syria
901,902,كل سنه وانت سالم يا وحش عقبال المليون سنه,"['كل', 'سنه', 'وانت', 'سالم', 'يا', 'وحش', 'عقبال', 'المليون', 'سنه']","['NOUN_QUANT', 'NOUN', 'CONJ+PRON', 'NOUN', 'PART_VOC', 'NOUN', 'VERB_NOM', 'PART_DET+NOUN_NUM', 'NOUN']",Egypt
902,903,لا تشلق المراه في صرمايه بتجي بنص عينك,"['لا', 'تشلق', 'المراه', 'في', 'صرمايه', 'بتجي', 'بنص', 'عينك']","['PART_NEG', 'VERB', 'PART_DET+NOUN', 'VERB_PSEUDO', 'NOUN', 'PART+VERB', 'PART+NOUN_QUANT', 'NOUN+PRON']",Oman
903,904,اجمل ومع الطفله لين والفنان الانسان,"['اجمل', 'ومع', 'الطفله', 'لين', 'والفنان', 'الانسان']","['ADJ_COMP', 'CONJ+PREP', 'PART_DET+NOUN', 'NOUN_PROP', 'CONJ+PART_DET+NOUN', 'PART_DET+NOUN']",Tunisia
904,905,طالما ما فيك تحاسب ما فيك تغير,"['طالما', 'ما', 'فيك', 'تحاسب', 'ما', 'فيك', 'تغير']","['CONJ_SUB', 'PART_NEG', 'VERB_PSEUDO', 'VERB', 'PART_NEG', 'VERB_PSEUDO', 'VERB']",Syria
905,906,بيني وبينك يا هالليل,"['بيني', 'وبينك', 'يا', 'هالليل']","['ADV+PRON', 'CONJ+ADV+PRON', 'PART_VOC', 'PRON_DEM+PART_DET+NOUN']",Lebanon
906,907,شو طيوبه هالبنوت الزغيره ، الله يحمي كل الأطفال ويحمي البراءه والطفوله,"['شو', 'طيوبه', 'هالبنوت', 'الزغيره', '،', 'الله', 'يحمي', 'كل', 'الأطفال', 'ويحمي', 'البراءه', 'والطفوله']","['ADV_REL', 'ADJ', 'PRON_DEM+PART_DET+NOUN', 'PART_DET+ADJ', 'PUNC', 'NOUN', 'VERB', 'NOUN_QUANT', 'PART_DET+NOUN', 'CONJ+VERB', 'PART_DET+NOUN', 'CONJ+PART_DET+NOUN']",Oman
907,908,لأن بهالأوضاع كلو بينام عوجو طب,"['لأن', 'بهالأوضاع', 'كلو', 'بينام', 'عوجو', 'طب']","['VERB_PSEUDO', 'PREP+PRON_DEM+PART_DET+NOUN', 'NOUN_QUANT+PRON', 'PREP+VERB', 'PREP+NOUN+PRON', 'ADJ']",Lebanon
908,909,ناطرينك على نار,"['ناطرينك', 'على', 'نار']","['VERB+PRON', 'PREP', 'NOUN']",Palestine
909,910,شيخه قبيله في شهر رمضان,"['شيخه', 'قبيله', 'في', 'شهر', 'رمضان']","['NOUN', 'NOUN', 'PREP', 'NOUN', 'NOUN_PROP']",Yemen
910,911,اللي بيعطي دروس تمثيل غير اللي طالع من ال وبدو يمثل,"['اللي', 'بيعطي', 'دروس', 'تمثيل', 'غير', 'اللي', 'طالع', 'من', 'ال', 'وبدو', 'يمثل']","['PRON_REL', 'PART+VERB', 'NOUN', 'NOUN', 'PART_NEG', 'PRON_REL', 'NOUN', 'PREP', 'PART_DET', 'CONJ+VERB', 'VERB']",Syria
911,912,في ظل حمايتك نلتجئ يا مريم,"['في', 'ظل', 'حمايتك', 'نلتجئ', 'يا', 'مريم']","['PREP', 'NOUN', 'NOUN+PRON', 'VERB', 'PART_VOC', 'NOUN_PROP']",Modern Standard Arabic
912,913,افضل واقوى افلام لهذا الشهر,"['افضل', 'واقوى', 'افلام', 'لهذا', 'الشهر']","['ADJ_COMP', 'CONJ+ADJ_COMP', 'NOUN', 'PREP+PRON_DEM', 'PART_DET+NOUN']",Saudi Arabia
913,914,الاعتداء على المواطنين خلال قطع الطرقات اليوم من اصحاب الشاحنات,"['الاعتداء', 'على', 'المواطنين', 'خلال', 'قطع', 'الطرقات', 'اليوم', 'من', 'اصحاب', 'الشاحنات']","['PART_DET+NOUN', 'PART', 'PART_DET+NOUN', 'ADV', 'NOUN', 'PART_DET+NOUN', 'PART_DET+NOUN', 'PREP', 'NOUN', 'PART_DET+NOUN']",Iraq
914,915,ما تروحو لبعيد ، بعد الاعلان معركه كسر عضم بين اخواتي التنين دونالد ترامب وخيي كيم,"['ما', 'تروحو', 'لبعيد', '،', 'بعد', 'الاعلان', 'معركه', 'كسر', 'عضم', 'بين', 'اخواتي', 'التنين', 'دونالد', 'ترامب', 'وخيي', 'كيم']","['PART_NEG', 'VERB', 'PREP+NOUN', 'PUNC', 'PREP', 'PART_DET+NOUN', 'NOUN', 'NOUN', 'NOUN', 'PREP', 'NOUN+PRON', 'PART_DET+NOUN_NUM', 'NOUN_PROP', 'NOUN_PROP', 'CONJ+NOUN+PRON', 'NOUN_PROP']",Iraq
915,916,يهجر حدا من اي منطقه كانت كلنا لبنانيين ومن حقنا نسكن ونقيم في اي شبر بلبنان ، البلد للكل ومش لحدا من التيارات او الأحزاب,"['يهجر', 'حدا', 'من', 'اي', 'منطقه', 'كانت', 'كلنا', 'لبنانيين', 'ومن', 'حقنا', 'نسكن', 'ونقيم', 'في', 'اي', 'شبر', 'بلبنان', '،', 'البلد', 'للكل', 'ومش', 'لحدا', 'من', 'التيارات', 'او', 'الأحزاب']","['VERB', 'PRON', 'PREP', 'NOUN_PROP', 'NOUN', 'VERB', 'NOUN_QUANT+PRON', 'NOUN', 'CONJ+PREP', 'NOUN+PRON', 'VERB', 'CONJ+VERB', 'PREP', 'NOUN_PROP', 'NOUN_QUANT', 'PREP+NOUN_PROP', 'PUNC', 'PART_DET+NOUN', 'PREP+PREP+NOUN_QUANT', 'CONJ+PART_NEG', 'PREP+PRON', 'PREP', 'PART_DET+NOUN', 'CONJ', 'PART_DET+NOUN']",Yemen
916,917,لا تظهر ذراعك المكسوره لأعدائك مثل من الصين,"['لا', 'تظهر', 'ذراعك', 'المكسوره', 'لأعدائك', 'مثل', 'من', 'الصين']","['PART_NEG', 'VERB', 'NOUN+PRON', 'PART_DET+ADJ', 'PART+NOUN+PRON', 'ADV', 'PREP', 'NOUN_PROP']",Oman
917,918,ما كانوا موجودين بالعصور القديمه والوسطى,"['ما', 'كانوا', 'موجودين', 'بالعصور', 'القديمه', 'والوسطى']","['PART_NEG', 'VERB', 'NOUN', 'PREP+PART_DET+NOUN', 'PART_DET+ADJ', 'CONJ+PART_DET+ADJ']",Yemen
918,919,والله لخلي لما يشتري يتفرج عليك,"['والله', 'لخلي', 'لما', 'يشتري', 'يتفرج', 'عليك']","['VERB_NOM', 'PREP+VERB', 'CONJ_SUB', 'VERB', 'VERB', 'PREP+PRON']",Tunisia
919,920,بالملل والقرف من كل شي بهالبلد,"['بالملل', 'والقرف', 'من', 'كل', 'شي', 'بهالبلد']","['PREP+PART_DET+NOUN', 'CONJ+PART_DET+NOUN', 'PREP', 'NOUN_QUANT', 'NOUN', 'PREP+PRON_DEM+PART_DET+NOUN']",Syria
920,921,مش اوقات بل دايما بتحس انك مشتاق لناس تركونا ومسكنهن تحت التراب ، اشتقتلك يا اختي,"['مش', 'اوقات', 'بل', 'دايما', 'بتحس', 'انك', 'مشتاق', 'لناس', 'تركونا', 'ومسكنهن', 'تحت', 'التراب', '،', 'اشتقتلك', 'يا', 'اختي']","['PART_NEG', 'NOUN', 'CONJ', 'ADV', 'PART+VERB', 'VERB_PSEUDO+PRON', 'NOUN', 'PREP+NOUN', 'VERB+PRON', 'CONJ+NOUN+PRON', 'ADV', 'PART_DET+NOUN', 'PUNC', 'VERB+PREP+PRON', 'PART_VOC', 'NOUN+PRON']",Jordan
921,922,رجعوني هنيك لأيامي اللي راحوا علموني اندم على الماضي وجراحه اللي شفته قبل ما تشوفك عنيه عمري ضايع,"['رجعوني', 'هنيك', 'لأيامي', 'اللي', 'راحوا', 'علموني', 'اندم', 'على', 'الماضي', 'وجراحه', 'اللي', 'شفته', 'قبل', 'ما', 'تشوفك', 'عنيه', 'عمري', 'ضايع']","['VERB+PRON', 'PRON_DEM', 'PREP+NOUN+PRON', 'PRON_REL', 'VERB', 'VERB+PRON', 'VERB', 'PREP', 'PART_DET+NOUN', 'CONJ+NOUN+PRON', 'PRON_REL', 'VERB+PRON', 'ADV', 'PREP', 'VERB+PRON', 'NOUN', 'NOUN+PRON', 'ADJ']",Syria
922,923,لازم تهج من هالدني,"['لازم', 'تهج', 'من', 'هالدني']","['VERB_PSEUDO', 'VERB', 'PREP', 'PRON_DEM+PART_DET+NOUN']",Lebanon
923,924,هه قصفتو لهشام سليمه,"['هه', 'قصفتو', 'لهشام', 'سليمه']","['INTERJ', 'VERB+PRON', 'PREP+NOUN_PROP', 'NOUN_PROP']",Libya
924,925,صدقوني في بعض القرى بلبنان بدك قاموس لبناني لبناني لتفهم عليهم,"['صدقوني', 'في', 'بعض', 'القرى', 'بلبنان', 'بدك', 'قاموس', 'لبناني', 'لبناني', 'لتفهم', 'عليهم']","['VERB+PRON', 'VERB_PSEUDO', 'NOUN_QUANT', 'PART_DET+NOUN', 'PREP+NOUN_PROP', 'VERB_PSEUDO', 'NOUN', 'ADJ', 'ADJ', 'PREP+VERB', 'PREP+PRON']",Palestine
925,926,وشوف شي بيسر القلب,"['وشوف', 'شي', 'بيسر', 'القلب']","['CONJ+VERB', 'NOUN', 'PART+VERB', 'PART_DET+NOUN']",Lebanon
926,927,بدي العن لحيه بيك,"['بدي', 'العن', 'لحيه', 'بيك']","['VERB_PSEUDO', 'VERB', 'NOUN', 'NOUN+PRON']",Jordan
927,928,نحنا كمان منتشكركن يا عادل,"['نحنا', 'كمان', 'منتشكركن', 'يا', 'عادل']","['PRON', 'ADV', 'PART+VERB+PRON', 'PART_VOC', 'NOUN_PROP']",Libya
928,929,حلا على هضامه كمان يقبرني انا شو بحبك والله فخم,"['حلا', 'على', 'هضامه', 'كمان', 'يقبرني', 'انا', 'شو', 'بحبك', 'والله', 'فخم']","['NOUN_PROP', 'PREP', 'NOUN', 'ADV', 'VERB+PRON', 'PRON', 'ADV_INTERROG', 'VERB+PRON', 'VERB_NOM', 'ADJ']",Libya
929,930,لين كتير حلوه انت وعم تضحكي,"['لين', 'كتير', 'حلوه', 'انت', 'وعم', 'تضحكي']","['NOUN_PROP', 'ADJ_NUM', 'ADJ', 'PRON', 'CONJ+PART_PROG', 'VERB']",Syria
930,931,حلقه ولعانه بحضور النجم السوري,"['حلقه', 'ولعانه', 'بحضور', 'النجم', 'السوري']","['NOUN', 'ADJ', 'PREP+NOUN', 'PART_DET+NOUN', 'PART_DET+ADJ']",Syria
931,932,بلكي بتصير بتتحق احلامنا,"['بلكي', 'بتصير', 'بتتحق', 'احلامنا']","['VERB_NOM', 'PART+VERB', 'PART+VERB', 'NOUN+PRON']",Lebanon
932,933,صباح الخير مني ومن انات,"['صباح', 'الخير', 'مني', 'ومن', 'انات']","['NOUN', 'PART_DET+ADJ', 'PREP+PRON', 'CONJ+PREP', 'NOUN_PROP']",Iraq
933,934,حرامي بنتو جاعت عملا بطاطا مسروقه,"['حرامي', 'بنتو', 'جاعت', 'عملا', 'بطاطا', 'مسروقه']","['NOUN', 'NOUN+PRON', 'VERB', 'VERB+PREP+PRON', 'NOUN', 'ADJ']",Lebanon
934,935,بليز وقولو لنجوى مباشر في من طرابلس بتحبك وسمها مزيانا,"['بليز', 'وقولو', 'لنجوى', 'مباشر', 'في', 'من', 'طرابلس', 'بتحبك', 'وسمها', 'مزيانا']","['FORIEGN', 'CONJ+VERB', 'PREP+NOUN_PROP', 'ADV', 'VERB_PSEUDO', 'PREP', 'NOUN_PROP', 'PART+VERB+PRON', 'CONJ+NOUN+PRON', 'NOUN_PROP']",Syria
935,936,سوزي تحولت جنسيا هيدا حقها لحالها بس العالم حولوها فكريا وعقليا وجسديا لإنسانه عم تبيع شرفها لتعيش ، للأسف شي مخزي حالتها,"['سوزي', 'تحولت', 'جنسيا', 'هيدا', 'حقها', 'لحالها', 'بس', 'العالم', 'حولوها', 'فكريا', 'وعقليا', 'وجسديا', 'لإنسانه', 'عم', 'تبيع', 'شرفها', 'لتعيش', '،', 'للأسف', 'شي', 'مخزي', 'حالتها']","['NOUN_PROP', 'VERB', 'ADJ', 'PRON_DEM', 'NOUN+PRON', 'PREP+NOUN+PRON', 'CONJ', 'PART_DET+NOUN', 'VERB+PRON', 'ADJ', 'CONJ+ADJ', 'CONJ+ADJ', 'PREP+NOUN', 'PART_PROG', 'VERB', 'NOUN+PRON', 'PREP+VERB', 'PUNC', 'PREP+PREP+NOUN', 'NOUN', 'ADJ', 'NOUN+PRON']",Lebanon
936,937,فلوا الزعما من لبنان,"['فلوا', 'الزعما', 'من', 'لبنان']","['VERB_NOM', 'PART_DET+NOUN', 'PREP', 'NOUN_PROP']",Lebanon
937,938,يسلملي الهضامه والنعومه والجمال ، الله يحميكن انتم المستقبل الجميل,"['يسلملي', 'الهضامه', 'والنعومه', 'والجمال', '،', 'الله', 'يحميكن', 'انتم', 'المستقبل', 'الجميل']","['VERB+PREP+PRON', 'PART_DET+NOUN', 'CONJ+PART_DET+NOUN', 'CONJ+PART_DET+NOUN', 'PUNC', 'NOUN_PROP', 'VERB+PRON', 'PRON', 'PART_DET+NOUN', 'PART_DET+ADJ']",Yemen
938,939,فصاحتك سالم زهران تذهلني عندما تحاضر بالشفافيه,"['فصاحتك', 'سالم', 'زهران', 'تذهلني', 'عندما', 'تحاضر', 'بالشفافيه']","['NOUN+PRON', 'NOUN_PROP', 'NOUN_PROP', 'VERB+PRON', 'CONJ_SUB', 'VERB', 'PREP+PART_DET+NOUN']",Yemen
939,940,او يفكر انو بلدنا رح يرجع لورا,"['او', 'يفكر', 'انو', 'بلدنا', 'رح', 'يرجع', 'لورا']","['CONJ', 'VERB', 'VERB_PSEUDO+PRON', 'NOUN+PRON', 'PART_FUT', 'VERB', 'PREP+ADV']",Jordan
940,941,الزمن غدار وشو بيشبهو تشرين,"['الزمن', 'غدار', 'وشو', 'بيشبهو', 'تشرين']","['PART_DET+NOUN', 'ADJ', 'CONJ+ADV_INTERROG', 'PART+VERB+CONJ', 'NOUN_PROP']",Lebanon
941,942,كان بعد الرجال نقصن ، هني بدون الدراسه ما بيتهدوا,"['كان', 'بعد', 'الرجال', 'نقصن', '،', 'هني', 'بدون', 'الدراسه', 'ما', 'بيتهدوا']","['VERB', 'PREP', 'PART_DET+NOUN', 'NOUN+PRON', 'PUNC', 'PRON', 'PREP+ADV', 'PART_DET+NOUN', 'PART_NEG', 'PREP+VERB']",Qatar
942,943,فل من هلبلد,"['فل', 'من', 'هلبلد']","['VERB', 'PREP', 'PRON_DEM+PART_DET+NOUN']",Lebanon
943,944,روحوا تظاهروا قدام بيت المسؤول وتركوا العالم اللي متلكن تشتغل ، رورحوا تظاهروا وسكرولوا طريق بيتو والله ما بتسترجوا,"['روحوا', 'تظاهروا', 'قدام', 'بيت', 'المسؤول', 'وتركوا', 'العالم', 'اللي', 'متلكن', 'تشتغل', '،', 'رورحوا', 'تظاهروا', 'وسكرولوا', 'طريق', 'بيتو', 'والله', 'ما', 'بتسترجوا']","['VERB', 'VERB', 'ADV', 'NOUN', 'PART_DET+NOUN', 'CONJ+VERB', 'PART_DET+NOUN', 'PRON_REL', 'PREP+PRON', 'VERB', 'PUNC', 'VERB', 'VERB', 'CONJ+VERB+PREP+PRON', 'NOUN', 'NOUN+CONJ', 'CONJ+NOUN_PROP', 'PART_NEG', 'PART+VERB']",Syria
944,945,اما شو صفه شفتلك قدام المحل دغري بتعقد,"['اما', 'شو', 'صفه', 'شفتلك', 'قدام', 'المحل', 'دغري', 'بتعقد']","['INTERJ', 'ADV_INTERROG', 'NOUN', 'VERB+PREP+PRON', 'ADV', 'PART_DET+NOUN', 'ADV', 'PART+VERB']",Lebanon
