,Sentence_id,sentence,Tokens,POS_Tags,Dialect
4419,4356,مهيف : صاحب مشاكل و غراميات,"['مهيف', ':', 'صاحب', 'مشاكل', 'و', 'غراميات']","['صفة', 'علامة+ترقيم', 'اسم', 'اسم', 'عطف', 'اسم']",Tunisia
4420,4357,وصخ : سيء الخلق,"['وصخ', ':', 'سيء', 'الخلق']","['صفة', 'علامة+ترقيم', 'صفة', 'اسم']",Oman
4421,4358,الدربكة : أداة موسيقية إيقاعية,"['الدربكة', ':', 'أداة', 'موسيقية', 'إيقاعية']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'صفة']",Morocco
4422,4359,الزابوقة : ممر ضيق يفصل بين المنازل المتقاربة,"['الزابوقة', ':', 'ممر', 'ضيق', 'يفصل', 'بين', 'المنازل', 'المتقاربة']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'فعل+مضارع', 'اسم', 'اسم', 'اسم']",Modern Standard Arabic
4423,4360,الدربة : الشارع الصغير,"['الدربة', ':', 'الشارع', 'الصغير']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة']",Iraq
4424,4361,العوجة : وهو اللفة أو الكوع في الشارع,"['العوجة', ':', 'وهو', 'اللفة', 'أو', 'الكوع', 'في', 'الشارع']","['اسم+علم', 'علامة+ترقيم', 'ضمير', 'اسم', 'عطف', 'اسم', 'حرف+جر', 'اسم']",Libya
4425,4362,الجرية : القرية,"['الجرية', ':', 'القرية']","['اسم', 'علامة+ترقيم', 'اسم']",Algeria
4426,4363,عبيان : تقال عند الاستهزاء من أحد,"['عبيان', ':', 'تقال', 'عند', 'الاستهزاء', 'من', 'أحد']","['اسم', 'علامة+ترقيم', 'فعل+مضارع+مجهول', 'ظرف', 'اسم', 'حرف+جر', 'اسم']",Libya
4427,4364,مسخرة : السخرية من الغير,"['مسخرة', ':', 'السخرية', 'من', 'الغير']","['اسم', 'علامة+ترقيم', 'اسم', 'حرف+جر', 'اسم']",Palestine
4428,4365,جذف : تقيء,"['جذف', ':', 'تقيء']","['فعل+ماضي', 'علامة+ترقيم', 'فعل+ماضي']",Sudan
4429,4366,يتهاوع : يحاول التقيؤ,"['يتهاوع', ':', 'يحاول', 'التقيؤ']","['فعل+مضارع', 'علامة+ترقيم', 'فعل+مضارع', 'اسم']",Iraq
4430,4367,زقلبجي : رأيه غير ثابت,"['زقلبجي', ':', 'رأيه', 'غير', 'ثابت']","['صفة', 'علامة+ترقيم', 'اسم', 'أداة+نفي', 'اسم']",Qatar
4431,4368,مزنح : مسرع,"['مزنح', ':', 'مسرع']","['صفة', 'علامة+ترقيم', 'اسم']",Lebanon
4432,4369,لز وراه : الحق به,"['لز', 'وراه', ':', 'الحق', 'به']","['فعل+أمر', 'ظرف', 'علامة+ترقيم', 'فعل+أمر', 'حرف+جر']",Libya
4433,4370,الشدحة : العمود الذي يرتكز في وسط البيوت الطينية وهو على شكل حرف y بالانكليزي,"['الشدحة', ':', 'العمود', 'الذي', 'يرتكز', 'في', 'وسط', 'البيوت', 'الطينية', 'وهو', 'على', 'شكل', 'حرف', 'y', 'بالانكليزي']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم+موصول', 'فعل+مضارع', 'حرف+جر', 'اسم', 'اسم', 'صفة', 'ضمير', 'حرف+جر', 'اسم', 'اسم', 'حرف-اختصار', 'اسم']",Oman
4434,4371,الشرقاطة : القطعة من الخشب المقطعة بشكل عشوائي,"['الشرقاطة', ':', 'القطعة', 'من', 'الخشب', 'المقطعة', 'بشكل', 'عشوائي']","['اسم', 'علامة+ترقيم', 'اسم', 'حرف+جر', 'اسم', 'صفة', 'اسم', 'صفة']",Algeria
4435,4372,السيباط : بيت مصنوع من بقايا الذرة و الحطب و الخشب وعادة يبنى في الأرض الزراعية مؤقتا,"['السيباط', ':', 'بيت', 'مصنوع', 'من', 'بقايا', 'الذرة', 'و', 'الحطب', 'و', 'الخشب', 'وعادة', 'يبنى', 'في', 'الأرض', 'الزراعية', 'مؤقتا']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'حرف+جر', 'اسم', 'اسم', 'عطف', 'اسم', 'عطف', 'اسم', 'اسم', 'فعل+مضارع+مجهول', 'حرف+جر', 'اسم', 'صفة', 'صفة']",Saudi Arabia
4436,4373,القاووش : البيت الطيني القديم,"['القاووش', ':', 'البيت', 'الطيني', 'القديم']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'صفة']",Algeria
4437,4374,الجازل : وهو من خشب الرمان و تصنع منه الزراكة,"['الجازل', ':', 'وهو', 'من', 'خشب', 'الرمان', 'و', 'تصنع', 'منه', 'الزراكة']","['اسم', 'علامة+ترقيم', 'ضمير', 'حرف+جر', 'اسم', 'اسم', 'عطف', 'فعل+مضارع+مجهول', 'حرف+جر', 'اسم']",Saudi Arabia
4438,4375,الشختورة : القارب الذي له محرك بنزين,"['الشختورة', ':', 'القارب', 'الذي', 'له', 'محرك', 'بنزين']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم+موصول', 'حرف+جر', 'اسم', 'اسم']",Modern Standard Arabic
4439,4376,المازوط : الديزل,"['المازوت', ':', 'الديزل']","['اسم', 'علامة+ترقيم', 'اسم']",Morocco
4440,4377,اللوكس : من أدوات الإنارة يعمل على الكحول و إنارته أفضل من إنارة القنديل,"['اللوكس', ':', 'من', 'أدوات', 'الإنارة', 'يعمل', 'على', 'الكحول', 'و', 'إنارته', 'أفضل', 'من', 'إنارة', 'القنديل']","['اسم', 'علامة+ترقيم', 'حرف+جر', 'اسم', 'اسم', 'فعل+مضارع', 'حرف+جر', 'اسم', 'عطف', 'اسم', 'صفة+مقارنة', 'حرف+جر', 'اسم', 'اسم']",Sudan
4441,4378,الماصة : الطاولة,"['الماصة', ':', 'الطاولة']","['اسم', 'علامة+ترقيم', 'اسم']",Morocco
4442,4379,حسيوه : كمية قليلة و غالبا ما تستخدم للمواد السائلة كاللبن و الخاثر و غيرها,"['حسيوه', ':', 'كمية', 'قليلة', 'و', 'غالبا', 'ما', 'تستخدم', 'للمواد', 'السائلة', 'كاللبن', 'و', 'الخاثر', 'و', 'غيرها']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'عطف', 'صفة', 'أداة+ربط', 'فعل+مضارع+مجهول', 'اسم', 'اسم', 'اسم', 'عطف', 'صفة', 'عطف', 'اسم']",Libya
4443,4380,سناف أو سنيف ) نفس ترجمة حسيوه (,"['سناف', 'أو', 'سنيف', ')', 'نفس', 'ترجمة', 'حسيوه', '(']","['اسم', 'عطف', 'اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم', 'علامة+ترقيم']",Libya
4444,4381,قطيمه أو قطمه : كمية قليلة,"['قطيمة', 'أو', 'قطمة', ':', 'كمية', 'قليلة']","['اسم', 'عطف', 'اسم', 'علامة+ترقيم', 'اسم', 'صفة']",Oman
4445,4382,قُردة : كمية قليلة جدا مثل ) قردة علك (,"['قردة', ':', 'كمية', 'قليلة', 'جدا', 'مثل', ')', 'قردة', 'علك', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'اسم', 'اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'علامة+ترقيم']",Iraq
4446,4383,مصخم ) حظه تعيس (,"['مسخم', ')', 'حظه', 'تعيس', '(']","['صفة', 'علامة+ترقيم', 'اسم', 'اسم', 'علامة+ترقيم']",Qatar
4447,4384,فاين ) حظه تعيس (,"['فاين', ')', 'حظه', 'تعيس', '(']","['صفة', 'علامة+ترقيم', 'اسم', 'اسم', 'علامة+ترقيم']",Oman
4448,4385,طسوقه .. طسوكه ) المكانة أو الحظوة ( مثل ) مالي طسوكة عندك .. أي مالي حظوة و مكنة عندك (,"['طسوقه', '..', 'طسوكة', ')', 'المكانة', 'أو', 'الحظوة', '(', 'مثل', ')', 'مالي', 'طسوكة', 'عندك', '..', 'أي', 'مالي', 'حظوة', 'و', 'مكنة', 'عندك', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'علامة+ترقيم', 'اسم', 'عطف', 'اسم', 'علامة+ترقيم', 'اسم', 'علامة+ترقيم', 'أداة+نفي', 'اسم', 'ظرف', 'علامة+ترقيم', 'أداة', 'أداة+نفي', 'اسم', 'عطف', 'اسم', 'ظرف', 'علامة+ترقيم']",Yemen
4449,4386,زماره ) الناي الذي يستخدم في العزف أثناء الأعراس و الأفراح (,"['زمارة', ')', 'الناي', 'الذي', 'يستخدم', 'في', 'العزف', 'أثناء', 'الأعراس', 'و', 'الأفراح', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم+موصول', 'فعل+مضارع+مجهول', 'حرف+جر', 'اسم', 'اسم', 'اسم', 'عطف', 'اسم', 'علامة+ترقيم']",Sudan
4450,4387,الشاعر ) هو عازف الزمارة (,"['الشاعر', ')', 'هو', 'عازف', 'الزمارة', '(']","['اسم', 'علامة+ترقيم', 'ضمير', 'اسم', 'اسم', 'علامة+ترقيم']",Iraq
4451,4388,عفن ) هو الذكر أو الرجل الضعيف الشخصية أو الجبان (,"['عفن', ')', 'هو', 'الذكر', 'أو', 'الرجل', 'الضعيف', 'الشخصية', 'أو', 'الجبان', '(']","['صفة', 'علامة+ترقيم', 'ضمير', 'اسم', 'عطف', 'اسم', 'صفة', 'اسم', 'عطف', 'اسم', 'علامة+ترقيم']",Algeria
4452,4389,بلاجم أو براطم ) الشفايف (,"['بلاجم', 'أو', 'براطم', ')', 'الشفايف', '(']","['اسم', 'عطف', 'اسم', 'علامة+ترقيم', 'اسم', 'علامة+ترقيم']",Morocco
4453,4390,فنطيله ) الأنف الكبير (,"['فنطيله', ')', 'الأنف', 'الكبير', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'علامة+ترقيم']",Tunisia
4454,4391,خُشة : أنف,"['خشة', ':', 'أنف']","['اسم', 'علامة+ترقيم', 'اسم']",Libya
4455,4392,الأثم : الفم,"['الأثم', ':', 'الفم']","['اسم', 'علامة+ترقيم', 'اسم']",Morocco
4456,4393,الأثرم : من فقد أحد أسنانه الأمامية أو الجانبية الظاهرة للعيان,"['الأثرم', ':', 'من', 'فقد', 'أحد', 'أسنانه', 'الأمامية', 'أو', 'الجانبية', 'الظاهرة', 'للعيان']","['صفة', 'علامة+ترقيم', 'اسم+موصول', 'فعل+ماضي', 'اسم', 'اسم', 'صفة', 'عطف', 'صفة', 'اسم', 'اسم']",Modern Standard Arabic
4457,4394,أهَتَم : ليس لديه أسنان أو قليلها,"['أهتم', ':', 'ليس', 'لديه', 'أسنان', 'أو', 'قليلها']","['اسم', 'علامة+ترقيم', 'أداة+نفي', 'ظرف', 'اسم', 'عطف', 'اسم']",Modern Standard Arabic
4458,4395,أعوص ) عيونه صغيرة و مائلة (,"['أعوص', ')', 'عيونه', 'صغيرة', 'و', 'مائلة', '(']","['صفة+مقارنة', 'علامة+ترقيم', 'اسم', 'صفة', 'عطف', 'صفة', 'علامة+ترقيم']",Egypt
4459,4396,كفش ) الشعر الطويل و المنفوش وغير الممشط (,"['كفش', ')', 'الشعر', 'الطويل', 'و', 'المنفوش', 'وغير', 'الممشط', '(']","['صفة', 'علامة+ترقيم', 'اسم', 'صفة', 'عطف', 'صفة', 'أداة+إستثناء', 'صفة', 'علامة+ترقيم']",Libya
4460,4397,أبو أو أم عنق : من يملك رقبة طويلة,"['أبو', 'أو', 'أم', 'عنق', ':', 'من', 'يملك', 'رقبة', 'طويلة']","['اسم', 'عطف', 'اسم', 'اسم', 'علامة+ترقيم', 'اسم+موصول', 'فعل+مضارع', 'اسم', 'صفة']",Oman
4461,4398,يتطرهل أو طرهلله : من يمشي برخاوة,"['يتطرهل', 'أو', 'طرهلله', ':', 'من', 'يمشي', 'برخاوة']","['فعل+مضارع', 'عطف', 'اسم', 'علامة+ترقيم', 'اسم+موصول', 'فعل+مضارع', 'اسم']",Tunisia
4462,4399,العريطة : الرقبة العريضة,"['العريطة', ':', 'الرقبة', 'العريضة']","['صفة', 'علامة+ترقيم', 'اسم', 'صفة']",Sudan
4463,4400,الخربة : الهضبة الصغيرة,"['الخربة', ':', 'الهضبة', 'الصغيرة']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة']",Tunisia
4464,4401,الجول ) البر (,"['الجول', ')', 'البر', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'علامة+ترقيم']",Egypt
4465,4402,البقجة ) بستان الخضراوات (,"['البقجة', ')', 'بستان', 'الخضراوات', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'علامة+ترقيم']",Tunisia
4466,4403,الفرنجي : البندورة,"['الفرنجي', ':', 'البندورة']","['اسم', 'علامة+ترقيم', 'اسم']",Algeria
4467,4404,العجور : الخيار أو ما يشبه,"['العجور', ':', 'الخيار', 'أو', 'ما', 'يشبه']","['اسم', 'علامة+ترقيم', 'اسم', 'عطف', 'اسم+موصول', 'فعل+مضارع']",Oman
4468,4405,الجالي : مرتفع بسيط من التراب ممتد بين المزروعات لحجز الماء ضمن إطار محدد أثناء السقاية,"['الجالي', ':', 'مرتفع', 'بَسِيط', 'من', 'التراب', 'ممتد', 'بين', 'المزروعات', 'لحجز', 'الماء', 'ضمن', 'إطار', 'محدد', 'أثناء', 'السقاية']","['اسم', 'علامة+ترقيم', 'صفة', 'صفة', 'حرف+جر', 'اسم', 'صفة', 'اسم', 'اسم', 'اسم', 'اسم', 'اسم', 'اسم', 'صفة', 'اسم', 'اسم']",Modern Standard Arabic
4469,4406,السقاي : الفلاح الذي يشرف على سقاية الحقل,"['السقاي', ':', 'الفلاح', 'الذي', 'يشرف', 'على', 'سقاية', 'الحقل']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم+موصول', 'فعل+مضارع', 'حرف+جر', 'اسم', 'اسم']",Algeria
4470,4407,البردايه : ستارة النافذة,"['البرداية', ':', 'ستارة', 'النافذة']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم']",Libya
4471,4408,الشكوه أو الشجوه : جلد الغنم المدبوغ الذي يستخدم في خض اللبن لاستخراج الزبدة منه,"['الشكوة', 'أو', 'الشجوة', ':', 'جلد', 'الغنم', 'المدبوغ', 'الذي', 'يستخدم', 'في', 'خض', 'اللبن', 'لاستخراج', 'الزبدة', 'منه']","['اسم', 'عطف', 'اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'صفة', 'اسم+موصول', 'فعل+مضارع+مجهول', 'حرف+جر', 'اسم', 'اسم', 'اسم', 'اسم', 'حرف+جر']",Modern Standard Arabic
4472,4409,الركابه ) ثلاثة أوتاد من الخشب تحمل عليها الشكوه (,"['الركابه', ')', 'ثلاثة', 'أوتاد', 'من', 'الخشب', 'تحمل', 'عليها', 'الشكوة', '(']","['اسم', 'علامة+ترقيم', 'اسم+عدد', 'اسم', 'حرف+جر', 'اسم', 'فعل+مضارع+مجهول', 'حرف+جر', 'اسم', 'علامة+ترقيم']",Yemen
4473,4410,الكيريه ) وتد من الخشب تربط عليها الشكوه على أوله وعلى آخره حين تعليقها على الركابة (,"['الكيريه', ')', 'وتد', 'من', 'الخشب', 'تربط', 'عليها', 'الشكوة', 'على', 'أوله', 'وعلى', 'آخره', 'حين', 'تعليقها', 'على', 'الركابة', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'حرف+جر', 'اسم', 'فعل+مضارع+مجهول', 'حرف+جر', 'اسم', 'حرف+جر', 'صفة+عدد', 'حرف+جر', 'صفة+مقارنة', 'اسم', 'اسم', 'حرف+جر', 'اسم', 'علامة+ترقيم']",Libya
4474,4411,التخته ) مستطيل صغير من الخشب المصقول لتمديد قطع عجين الخبز قبل وضعه على الصاج (,"['التخته', ')', 'مستطيل', 'صغير', 'من', 'الخشب', 'المصقول', 'لتمديد', 'قطع', 'عجين', 'الخبز', 'قبل', 'وضعه', 'على', 'الصاج', '(']","['اسم', 'علامة+ترقيم', 'صفة', 'صفة', 'حرف+جر', 'اسم', 'صفة', 'اسم', 'اسم', 'اسم', 'اسم', 'ظرف', 'اسم', 'حرف+جر', 'اسم', 'علامة+ترقيم']",Iraq
4475,4412,المنصبة ) الأحجار التي يثبت عليها صاج الخبز ليتسنى للخبازة وضع الحطب تحت الصاج (,"['المنصبة', ')', 'الأحجار', 'التي', 'يثبت', 'عليها', 'صاج', 'الخبز', 'ليتسنى', 'للخبازة', 'وضع', 'الحطب', 'تحت', 'الصاج', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم+موصول', 'فعل+مضارع+مجهول', 'حرف+جر', 'اسم', 'اسم', 'فعل+مضارع', 'اسم', 'اسم', 'اسم', 'ظرف', 'اسم', 'علامة+ترقيم']",Algeria
4476,4413,الخلال ) مستقيم صغير من الحديد معقوف النهاية يستخدم في تربيط أطراف بيت الشعر (,"['الخلال', ')', 'مستقيم', 'صغير', 'من', 'الحديد', 'معقوف', 'النهاية', 'يستخدم', 'في', 'تربيط', 'أطراف', 'بيت', 'الشعر', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'حرف+جر', 'اسم', 'صفة', 'اسم', 'فعل+مضارع+مجهول', 'حرف+جر', 'اسم', 'اسم', 'اسم', 'اسم', 'علامة+ترقيم']",Sudan
4477,4414,المخاط ) نفس إبرة الخياطة اليدوية ولكنه كبير الحجم يستخدم لحياكة المنسوجات الخشنة جدا (,"['المخاط', ')', 'نفس', 'إبرة', 'الخياطة', 'اليدوية', 'ولكنه', 'كبير', 'الحجم', 'يستخدم', 'لحياكة', 'المنسوجات', 'الخشنة', 'جدا', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم', 'صفة', 'شبه+فعل', 'صفة', 'اسم', 'فعل+مضارع+مجهول', 'اسم', 'اسم', 'صفة', 'اسم', 'علامة+ترقيم']",Sudan
4478,4415,الجدر ) وعاء كبير من النحاس لطبخ الذبائح (,"['الجدر', ')', 'وعاء', 'كبير', 'من', 'النحاس', 'لطبخ', 'الذبائح', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'حرف+جر', 'اسم', 'اسم', 'اسم', 'علامة+ترقيم']",Oman
4479,4416,الجدرية ) وعاء متوسط مصنوع من معدن القصدير يسمى باللهجة الرقاوية المحلية الفافون أو البافون تستخدم لخزن السوائل و الأطعمة (,"['القدرية', ')', 'وعاء', 'متوسط', 'مصنوع', 'من', 'معدن', 'القصدير', 'يسمى', 'باللهجة', 'الرقاوية', 'المحلية', 'الفافون', 'أو', 'البافون', 'تستخدم', 'لخزن', 'السوائل', 'و', 'الأطعمة', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'اسم', 'حرف+جر', 'اسم', 'اسم', 'فعل+مضارع+مجهول', 'اسم', 'اسم+علم', 'صفة', 'اسم', 'عطف', 'اسم', 'فعل+مضارع+مجهول', 'اسم', 'اسم', 'عطف', 'اسم', 'علامة+ترقيم']",Saudi Arabia
4480,4417,الرغوث : أنثى الغنم الوالدة,"['الرغوث', ':', 'أنثى', 'الغنم', 'الوالدة']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم']",Algeria
4481,4418,المتلي : الحامل من الغنم,"['المتلي', ':', 'الحامل', 'من', 'الغنم']","['اسم', 'علامة+ترقيم', 'صفة', 'حرف+جر', 'اسم']",Tunisia
4482,4419,اللجبة : أنثى الغنم التي توفى مولودها,"['اللجبة', ':', 'أنثى', 'الغنم', 'التي', 'توفى', 'مولودها']","['صفة', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم+موصول', 'فعل+ماضي', 'اسم']",Modern Standard Arabic
4483,4420,الشباق أو الشباك : وهو حبل عريض قليلا يستخدم لربط و رصف و تثبيت الغنم أثناء استخراج الحليب منها,"['الشباق', 'أو', 'الشباك', ':', 'وهو', 'حبل', 'عريض', 'قليلا', 'يستخدم', 'لربط', 'و', 'رصف', 'و', 'تثبيت', 'الغنم', 'أثناء', 'استخراج', 'الحليب', 'منها']","['اسم', 'عطف', 'اسم', 'علامة+ترقيم', 'ضمير', 'اسم', 'صفة', 'صفة', 'فعل+مضارع+مجهول', 'اسم', 'عطف', 'اسم', 'عطف', 'اسم', 'اسم', 'اسم', 'اسم', 'اسم', 'حرف+جر']",Modern Standard Arabic
4484,4421,الجراره أو الجرار : وهي الدابة المتلفتة باتجاه مناطق الرعي,"['الجرارة', 'أو', 'الجرار', ':', 'وهي', 'الدابة', 'المتلفتة', 'باتجاه', 'مناطق', 'الرعي']","['اسم', 'عطف', 'اسم', 'علامة+ترقيم', 'ضمير', 'اسم', 'صفة', 'اسم', 'اسم', 'اسم']",Yemen
4485,4422,الطلي : وليد الغنم الذكر,"['الطلي', ':', 'وليد', 'الغنم', 'الذكر']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم']",Morocco
4486,4423,الفطيمة : وليدة الغنم الأنثى,"['الفطيمة', ':', 'وليدة', 'الغنم', 'الأنثى']","['صفة', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم']",Morocco
4487,4424,المعطف : المانطو الطويل,"['المعطف', ':', 'المانطو', 'الطويل']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة']",Morocco
4488,4425,الفروه : العباءة الشتوية وهي خاصة بالرجال,"['الفروة', ':', 'العباءة', 'الشتوية', 'وهي', 'خاصة', 'بالرجال']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'ضمير', 'صفة', 'اسم']",Iraq
4489,4426,الشعفة : غرة الشعر المرتفعة في مقدمة الرأس,"['الشعفة', ':', 'غرة', 'الشعر', 'المرتفعة', 'في', 'مقدمة', 'الرأس']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'صفة', 'حرف+جر', 'اسم', 'اسم']",Algeria
4490,4427,القراميل : هي إضافة قماشية ملونة بلون الشعر تجدلها المرأة إلى نهاية جدائلها لتطويلها و تحسين منظر شعرها,"['القراميل', ':', 'هي', 'إضافة', 'قماشية', 'ملونة', 'بلون', 'الشعر', 'تجدلها', 'المرأة', 'إلى', 'نهاية', 'جدائلها', 'لتطويلها', 'و', 'تحسين', 'منظر', 'شعرها']","['اسم', 'علامة+ترقيم', 'ضمير', 'اسم', 'اسم', 'صفة', 'اسم', 'اسم', 'فعل+مضارع', 'اسم', 'حرف+جر', 'اسم', 'اسم', 'اسم', 'عطف', 'اسم', 'اسم', 'اسم']",Algeria
4491,4428,الجهاديات : قطع ذهبية مدورة و كبيرة مربوطة ببعضها على شكل قلادة تضعها المرأة في عنقها,"['الجهاديات', ':', 'قطع', 'ذهبية', 'مدورة', 'و', 'كبيرة', 'مربوطة', 'ببعضها', 'على', 'شكل', 'قلادة', 'تضعها', 'المرأة', 'في', 'عنقها']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'صفة', 'عطف', 'صفة', 'صفة', 'اسم+كم', 'حرف+جر', 'اسم', 'اسم', 'فعل+مضارع', 'اسم', 'حرف+جر', 'اسم']",Algeria
4492,4429,التراجي : حلق الذهب الذي تعلقه المرأة في أذنيها,"['التراجي', ':', 'حلق', 'الذهب', 'الذي', 'تعلقه', 'المرأة', 'في', 'أذنيها']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم+موصول', 'فعل+مضارع', 'اسم', 'حرف+جر', 'اسم']",Modern Standard Arabic
4493,4430,القرمة : تنكة صغيرة ليست كبيرة مثل ) قرمة الحلاوة (,"['القرمة', ':', 'تنكة', 'صغيرة', 'ليست', 'كبيرة', 'مثل', ')', 'قرمة', 'الحلاوة', '(']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'أداة+نفي', 'صفة', 'اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'علامة+ترقيم']",Oman
4494,4431,عُكّة : جلد خروف صغير مدبوغ و مرطب بالدبس الحلو تستخدم لحفظ السمن العربي,"['عكة', ':', 'جلد', 'خروف', 'صغير', 'مدبوغ', 'و', 'مرطب', 'بالدبس', 'الحلو', 'تستخدم', 'لحفظ', 'السمن', 'العربي']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'صفة', 'صفة', 'عطف', 'اسم', 'اسم', 'اسم', 'فعل+مضارع+مجهول', 'اسم', 'اسم', 'صفة']",Saudi Arabia
4495,4432,ظرف سمن : نفس العكة إنما كبير الحجم,"['ظرف', 'سمن', ':', 'نفس', 'العكة', 'إنما', 'كبير', 'الحجم']","['nan', 'اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'أداة+إستثناء', 'صفة', 'اسم']",Iraq
4496,4433,الكلاش : النعل الصيفي,"['الكلاش', ':', 'النعل', 'الصيفي']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة']",Tunisia
4497,4434,الشحاطة : نعل خفيف يستخدم داخل المنزل,"['الشحاطة', ':', 'نعل', 'خفيف', 'يستخدم', 'داخل', 'المنزل']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'فعل+مضارع+مجهول', 'اسم', 'اسم']",Saudi Arabia
4498,4435,البوط : النعل الطويل والساق المتوسطة مثل البوط العسكرية,"['البوط', ':', 'النعل', 'الطويل', 'والساق', 'المتوسطة', 'مثل', 'البوط', 'العسكرية']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'اسم', 'صفة', 'اسم', 'اسم', 'صفة']",Iraq
4499,4436,المازونية : إجازة العسكري لزيارة أهله,"['المازونية', ':', 'إجازة', 'العسكري', 'لزيارة', 'أهله']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة', 'اسم', 'اسم']",Iraq
4500,4437,الزفت : الطريق المعبد,"['الزفت', ':', 'الطريق', 'المعبد']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة']",Jordan
4501,4438,الردنيه : المسدس,"['الردنية', ':', 'المسدس']","['اسم', 'علامة+ترقيم', 'اسم']",Libya
4502,4439,الشرجور : مخزن طلقات المسدس أو البارودة - مخزن الفشك,"['الشرجور', ':', 'مخزن', 'طلقات', 'المسدس', 'أو', 'البارودة', '-', 'مخزن', 'الفشك']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم', 'عطف', 'اسم', 'علامة+ترقيم', 'اسم', 'اسم']",Morocco
4503,4440,الروسية : الكلاشنكوف,"['الروسية', ':', 'الكلاشنكوف']","['اسم', 'علامة+ترقيم', 'اسم+علم']",Morocco
4504,4441,الجفت : بندقية الصيد,"['الجفت', ':', 'بندقية', 'الصيد']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم']",Jordan
4505,4442,المثقلة : المرأة الحامل,"['المثقلة', ':', 'المرأة', 'الحامل']","['اسم', 'علامة+ترقيم', 'اسم', 'صفة']",Algeria
4506,4443,الزحوف أو الموذي : الرجل النسونجي,"['الزحوف', 'أو', 'الموذي', ':', 'الرجل', 'النسونجي']","['اسم', 'عطف', 'اسم', 'علامة+ترقيم', 'اسم', 'اسم']",Algeria
4507,4444,القرباطي أو القرجي : هم النور الذين لا أصل أو نسب عربي لهم,"['القرباطي', 'أو', 'القرجي', ':', 'هم', 'النور', 'الذين', 'لا', 'أصل', 'أو', 'نسب', 'عربي', 'لهم']","['صفة', 'عطف', 'صفة', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم+موصول', 'أداة+نفي', 'اسم', 'عطف', 'اسم', 'صفة', 'حرف+جر']",Modern Standard Arabic
4508,4445,الشاحوذ : المتسول,"['الشاحوذ', ':', 'المتسول']","['اسم', 'علامة+ترقيم', 'اسم']",Tunisia
4509,4446,بُطْلي : هو من يماطل أو ينكر الدين الذي عليها للآخرين,"['بطلي', ':', 'هو', 'من', 'يماطل', 'أو', 'ينكر', 'الدين', 'الذي', 'عليها', 'للآخرين']","['اسم', 'علامة+ترقيم', 'ضمير', 'اسم+موصول', 'فعل+مضارع', 'عطف', 'فعل+مضارع', 'اسم', 'اسم+موصول', 'حرف+جر', 'صفة']",Modern Standard Arabic
