Sentence_ID,sentence,Tokens,NER_Tags,Dialect
5595,هههههه,['هههههه'],['O'],Yemen
5596,كي يبداو يحكيوليك في عيوبها وانت تكون تموت عليها,"['كي', 'يبداو', 'يحكيوليك', 'في', 'عيوبها', 'وانت', 'تكون', 'تموت', 'عليها']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5597,خويا صغير كان يشوف معانا لماتش هذوين قالي شكون لي راه خير حنا و لا البرصا هههههههه,"['خويا', 'صغير', 'كان', 'يشوف', 'معانا', 'لماتش', 'هذوين', 'قالي', 'شكون', 'لي', 'راه', 'خير', 'حنا', 'و', 'لا', 'البرصا', 'هههههههه']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']",Morocco
5598,Un vrai talentueux Wlidat wahran chabin ygasmo lgalb,"['Un', 'vrai', 'talentueux', 'Wlidat', 'wahran', 'chabin', 'ygasmo', 'lgalb']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Iraq
5599,خلونا من بلايلي شفتو :,"['خلونا', 'من', 'بلايلي', 'شفتو', ':']","['O', 'O', 'B-PERS', 'O', 'O']",Tunisia
5600,Rah dareb sel3a chaba,"['Rah', 'dareb', 'sel3a', 'chaba']","['O', 'O', 'O', 'O']",Tunisia
5601,اترككم مع هذا الوثائقي لي دارو مراسل Radio Canada حول Tourisme de masse في مدينة البندقية Venise بإيطاليا وكيف تم رفع التحدي من أجل استقبال كم هائل يصل إلى 30 مليون سائح سنويا (في سنة 2018) وهو رقم مرشح للارتفاع بعد جائحة الكوفيد,"['اترككم', 'مع', 'هذا', 'الوثائقي', 'لي', 'دارو', 'مراسل', 'Radio', 'Canada', 'حول', 'Tourisme', 'de', 'masse', 'في', 'مدينة', 'البندقية', 'Venise', 'بإيطاليا', 'وكيف', 'تم', 'رفع', 'التحدي', 'من', 'أجل', 'استقبال', 'كم', 'هائل', 'يصل', 'إلى', '30', 'مليون', 'سائح', 'سنويا', '(في', 'سنة', '2018)', 'وهو', 'رقم', 'مرشح', 'للارتفاع', 'بعد', 'جائحة', 'الكوفيد']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5602,شواطىء سكيكدة وجيجل تستقطبان أكثر من 2000 بنادم يوميا وواحد ما قالش علاش راحو أو البلاص ما يكفيش والناس تنقي موراها وكاين حملات نظافة وكلش Tout va bien,"['شواطىء', 'سكيكدة', 'وجيجل', 'تستقطبان', 'أكثر', 'من', '2000', 'بنادم', 'يوميا', 'وواحد', 'ما', 'قالش', 'علاش', 'راحو', 'أو', 'البلاص', 'ما', 'يكفيش', 'والناس', 'تنقي', 'موراها', 'وكاين', 'حملات', 'نظافة', 'وكلش', 'Tout', 'va', 'bien']","['O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
5603,منطقيا كامل هذاك الوسع تاع الصحرا مش راح يقدر يهز 150 و لا 1500 سائح؟؟,"['منطقيا', 'كامل', 'هذاك', 'الوسع', 'تاع', 'الصحرا', 'مش', 'راح', 'يقدر', 'يهز', '150', 'و', 'لا', '1500', 'سائح؟؟']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Libya
5604,لا يجب ترك الامر بدون رد بمنطقية على ماتقوم به المدعوة,"['لا', 'يجب', 'ترك', 'الامر', 'بدون', 'رد', 'بمنطقية', 'على', 'ماتقوم', 'به', 'المدعوة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Saudi Arabia
5605,Elle a tt a fait raison ce n'est pas une Instagrameuse elle fait bcp d'action pour promouvoir le tourisme et l'environnement des actions pour nettoyer les forêts plages des actions caritative Et on sait tous ce que 100 personnes vont laisser,"['Elle', 'a', 'tt', 'a', 'fait', 'raison', 'ce', ""n'est"", 'pas', 'une', 'Instagrameuse', 'elle', 'fait', 'bcp', ""d'action"", 'pour', 'promouvoir', 'le', 'tourisme', 'et', ""l'environnement"", 'des', 'actions', 'pour', 'nettoyer', 'les', 'forêts', 'plages', 'des', 'actions', 'caritative', 'Et', 'on', 'sait', 'tous', 'ce', 'que', '100', 'personnes', 'vont', 'laisser']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
5606,عندها الحق ممكن طريقة تعها في طرح الفكرة شوية و لكن منطقيا قاع نعرف بلي ناس وين تروح تخلي زبلها وراها و كاين لي يكتبلك ايمان + جمال حب فالحيوط و زيد الصحراء صح تحب التأمل و الهدوء لوكان تقسمو الى أفواج يكون احسن و بصحتكم التحويسة,"['عندها', 'الحق', 'ممكن', 'طريقة', 'تعها', 'في', 'طرح', 'الفكرة', 'شوية', 'و', 'لكن', 'منطقيا', 'قاع', 'نعرف', 'بلي', 'ناس', 'وين', 'تروح', 'تخلي', 'زبلها', 'وراها', 'و', 'كاين', 'لي', 'يكتبلك', 'ايمان', '+', 'جمال', 'حب', 'فالحيوط', 'و', 'زيد', 'الصحراء', 'صح', 'تحب', 'التأمل', 'و', 'الهدوء', 'لوكان', 'تقسمو', 'الى', 'أفواج', 'يكون', 'احسن', 'و', 'بصحتكم', 'التحويسة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5607,صحراء الجزائر تسع حتي 2000 شخص والفو كل شي ليهم وحدهم,"['صحراء', 'الجزائر', 'تسع', 'حتي', '2000', 'شخص', 'والفو', 'كل', 'شي', 'ليهم', 'وحدهم']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
5608,صح معليش راكي تعمي على الناس كامل هي وش الفرق بين كي يروحو 20 واحد في 6 مجموعات وكل مجموعة توسخ وكي يروحو 150 واحد و يوسخو مكاش اختلاف بصح هنا يكمن الاختلاف كي يروح قروب كبير راح تكون حملة تحسيسية للمحافظة على الاماكن هاذو ومنها نطورو السياحة الداخلية,"['صح', 'معليش', 'راكي', 'تعمي', 'على', 'الناس', 'كامل', 'هي', 'وش', 'الفرق', 'بين', 'كي', 'يروحو', '20', 'واحد', 'في', '6', 'مجموعات', 'وكل', 'مجموعة', 'توسخ', 'وكي', 'يروحو', '150', 'واحد', 'و', 'يوسخو', 'مكاش', 'اختلاف', 'بصح', 'هنا', 'يكمن', 'الاختلاف', 'كي', 'يروح', 'قروب', 'كبير', 'راح', 'تكون', 'حملة', 'تحسيسية', 'للمحافظة', 'على', 'الاماكن', 'هاذو', 'ومنها', 'نطورو', 'السياحة', 'الداخلية']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5609,احسان مولات الصحراء حمام بالاكووو تقربو لصحراااائي,"['احسان', 'مولات', 'الصحراء', 'حمام', 'بالاكووو', 'تقربو', 'لصحراااائي']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']",Tunisia
5610,بلا متشقى تحوس عليها شكون,"['بلا', 'متشقى', 'تحوس', 'عليها', 'شكون']","['O', 'O', 'O', 'O', 'O']",Morocco
5611,راهي باينة منين جاية,"['راهي', 'باينة', 'منين', 'جاية']","['O', 'O', 'O', 'O']",Algeria
5612,الراسة المرة غاضتها كيفاش ما تسترزقش معاكم,"['الراسة', 'المرة', 'غاضتها', 'كيفاش', 'ما', 'تسترزقش', 'معاكم']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
5613,من جهة كلامها صح لازم تاطير وتنظيم ومراقبة,"['من', 'جهة', 'كلامها', 'صح', 'لازم', 'تاطير', 'وتنظيم', 'ومراقبة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Morocco
5614,تالمون ياجوراء كعبة و يخاف من الانتقاد الغى الرحلة و راه يبكي فس المجموعات لي دايرها انجاز و كل دورة يقولنا انا مؤسس 1001 و على الرغم ان احسان ماعرفتش تهدر لكن واش قالت صحيح شوفو برك البيفواك لي ندار عندو عامين راحو 200 بنادم رجعوها فوحة,"['تالمون', 'ياجوراء', 'كعبة', 'و', 'يخاف', 'من', 'الانتقاد', 'الغى', 'الرحلة', 'و', 'راه', 'يبكي', 'فس', 'المجموعات', 'لي', 'دايرها', 'انجاز', 'و', 'كل', 'دورة', 'يقولنا', 'انا', 'مؤسس', '1001', 'و', 'على', 'الرغم', 'ان', 'احسان', 'ماعرفتش', 'تهدر', 'لكن', 'واش', 'قالت', 'صحيح', 'شوفو', 'برك', 'البيفواك', 'لي', 'ندار', 'عندو', 'عامين', 'راحو', '200', 'بنادم', 'رجعوها', 'فوحة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5615,هي بدات مولفا تروح ل تيزي وزو في الشتاء وقت الثلج,"['هي', 'بدات', 'مولفا', 'تروح', 'ل', 'تيزي', 'وزو', 'في', 'الشتاء', 'وقت', 'الثلج']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O']",Algeria
5616,يروحو في 50 بنادم في بلاصة لا تتعدى 300 متر مربع,"['يروحو', 'في', '50', 'بنادم', 'في', 'بلاصة', 'لا', 'تتعدى', '300', 'متر', 'مربع']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
5617,حاطة روحها هي برك و جماعتها لي متربيين الباقي همج,"['حاطة', 'روحها', 'هي', 'برك', 'و', 'جماعتها', 'لي', 'متربيين', 'الباقي', 'همج']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Libya
5618,لي خاش معها في نقاش من قبل يعرف بلي راسها مكعب لا تتقبل النقد هي برك الصحيحة,"['لي', 'خاش', 'معها', 'في', 'نقاش', 'من', 'قبل', 'يعرف', 'بلي', 'راسها', 'مكعب', 'لا', 'تتقبل', 'النقد', 'هي', 'برك', 'الصحيحة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5619,اعذروها مسكينة كانت ليها بالطول و العرض و دوك جا شكون يزاحمها,"['اعذروها', 'مسكينة', 'كانت', 'ليها', 'بالطول', 'و', 'العرض', 'و', 'دوك', 'جا', 'شكون', 'يزاحمها']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5620,ناس حابة تروح الصحراء بعقلية لابلاج,"['ناس', 'حابة', 'تروح', 'الصحراء', 'بعقلية', 'لابلاج']","['O', 'O', 'O', 'B-LOC', 'O', 'O']",Algeria
5621,روحو و اسمتعو برك ما ديرولناش غي التبهدايل اللي راكم موالفين بيه في البحر,"['روحو', 'و', 'اسمتعو', 'برك', 'ما', 'ديرولناش', 'غي', 'التبهدايل', 'اللي', 'راكم', 'موالفين', 'بيه', 'في', 'البحر']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5622,تعليقات كارثية,"['تعليقات', 'كارثية']","['O', 'O']",Sudan
5623,ريم سلال نص دزاير مكتوبة على اسمها وحشمت تهدر كما احسان,"['ريم', 'سلال', 'نص', 'دزاير', 'مكتوبة', 'على', 'اسمها', 'وحشمت', 'تهدر', 'كما', 'احسان']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
5624,قالها مهدي الزبل يحكي غير على الزبل والنقي يحكي عالنقى,"['قالها', 'مهدي', 'الزبل', 'يحكي', 'غير', 'على', 'الزبل', 'والنقي', 'يحكي', 'عالنقى']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Syria
5625,الحاجة الوحيدة لي لازم يعرفها شعب بلي هاد العرض جا بعد مجهودات لي قامت بيها بعض الوكالات السياحية بالتنسيق مع مؤسسات وطنية من اجل ترويج السياحة و العرض عندو شحال و هو يدور فصفحات الفايسبوك بثمن 39800 دج أمبعد يجي واحد يتكلم بطريقة أقل ما يقال عنها انها,"['الحاجة', 'الوحيدة', 'لي', 'لازم', 'يعرفها', 'شعب', 'بلي', 'هاد', 'العرض', 'جا', 'بعد', 'مجهودات', 'لي', 'قامت', 'بيها', 'بعض', 'الوكالات', 'السياحية', 'بالتنسيق', 'مع', 'مؤسسات', 'وطنية', 'من', 'اجل', 'ترويج', 'السياحة', 'و', 'العرض', 'عندو', 'شحال', 'و', 'هو', 'يدور', 'فصفحات', 'الفايسبوك', 'بثمن', '39800', 'دج', 'أمبعد', 'يجي', 'واحد', 'يتكلم', 'بطريقة', 'أقل', 'ما', 'يقال', 'عنها', 'انها']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5626,كامل علابالنا باي عندها الحق فواش قالت,"['كامل', 'علابالنا', 'باي', 'عندها', 'الحق', 'فواش', 'قالت']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
5627,ما عرفتش تهدر من الأصح أن يتم تأطير الناس لي رايحين للصحراء في مجموعات مع وجود مرشدين لي يشرفوا على توجيههم بالإضافة إلى توعيتهم بضرورة الحفاظ على نظافة المكان كون الصحراء منطقة غنية بثرواتها الطبيعية والحيوانية أو حتى أي مكان آخر ويجب توعية المسافري,"['ما', 'عرفتش', 'تهدر', 'من', 'الأصح', 'أن', 'يتم', 'تأطير', 'الناس', 'لي', 'رايحين', 'للصحراء', 'في', 'مجموعات', 'مع', 'وجود', 'مرشدين', 'لي', 'يشرفوا', 'على', 'توجيههم', 'بالإضافة', 'إلى', 'توعيتهم', 'بضرورة', 'الحفاظ', 'على', 'نظافة', 'المكان', 'كون', 'الصحراء', 'منطقة', 'غنية', 'بثرواتها', 'الطبيعية', 'والحيوانية', 'أو', 'حتى', 'أي', 'مكان', 'آخر', 'ويجب', 'توعية', 'المسافري']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5628,عندها الحق في 180 واحد مايقدرش مؤطر واحد ينظمهم لازم مجموعات صغار و كل مؤطر يكون مسؤول على واش تدير مجموعتو يقدر ينقي موراهم و يقدر يعسهم باش ميخربشوش فالاثار ولا يصيدو الحيوانات,"['عندها', 'الحق', 'في', '180', 'واحد', 'مايقدرش', 'مؤطر', 'واحد', 'ينظمهم', 'لازم', 'مجموعات', 'صغار', 'و', 'كل', 'مؤطر', 'يكون', 'مسؤول', 'على', 'واش', 'تدير', 'مجموعتو', 'يقدر', 'ينقي', 'موراهم', 'و', 'يقدر', 'يعسهم', 'باش', 'ميخربشوش', 'فالاثار', 'ولا', 'يصيدو', 'الحيوانات']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5629,un simple exemple,"['un', 'simple', 'exemple']","['O', 'O', 'O']",Syria
5630,و أنت تقدر تنظم 180 عبد و تتحكم بيهم !!!! وي عندها الحق رانا نشوفو الزبل في كل بلاصة الجزائري هكا عقليو مايرفدش زبلو معاه و الصحراء لي بقات حبيتو تزيدو تهجمو عليها و توسخوها و إذا قلقك كلامها اديهم و نظمهم و خليهم يرفدو وسخهم معاهم,"['و', 'أنت', 'تقدر', 'تنظم', '180', 'عبد', 'و', 'تتحكم', 'بيهم', '!!!!', 'وي', 'عندها', 'الحق', 'رانا', 'نشوفو', 'الزبل', 'في', 'كل', 'بلاصة', 'الجزائري', 'هكا', 'عقليو', 'مايرفدش', 'زبلو', 'معاه', 'و', 'الصحراء', 'لي', 'بقات', 'حبيتو', 'تزيدو', 'تهجمو', 'عليها', 'و', 'توسخوها', 'و', 'إذا', 'قلقك', 'كلامها', 'اديهم', 'و', 'نظمهم', 'و', 'خليهم', 'يرفدو', 'وسخهم', 'معاهم']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5631,هي صح من جهة ماعندناش امكانيات و الثقافة تاع كل واحد يرفد موراه قليلة او منعدمة,"['هي', 'صح', 'من', 'جهة', 'ماعندناش', 'امكانيات', 'و', 'الثقافة', 'تاع', 'كل', 'واحد', 'يرفد', 'موراه', 'قليلة', 'او', 'منعدمة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5632,إذا الصحرا لي ثمثل 3 أرباع قارة الجزائر مترفدش 150 سائح مالا عندها هي بلاصة أخرى ترفد أكثر من 150 سائح,"['إذا', 'الصحرا', 'لي', 'ثمثل', '3', 'أرباع', 'قارة', 'الجزائر', 'مترفدش', '150', 'سائح', 'مالا', 'عندها', 'هي', 'بلاصة', 'أخرى', 'ترفد', 'أكثر', 'من', '150', 'سائح']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5633,المشكل وين البلاصة ميتة مافيهاش حركة واحد يمشي بنيتوا يبدا يخدم الناس كامل تبدا تحسب هاذوا وين كانوا بكري,"['المشكل', 'وين', 'البلاصة', 'ميتة', 'مافيهاش', 'حركة', 'واحد', 'يمشي', 'بنيتوا', 'يبدا', 'يخدم', 'الناس', 'كامل', 'تبدا', 'تحسب', 'هاذوا', 'وين', 'كانوا', 'بكري']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5634,الف سائح اجنبي يجو و يروحو عادي,"['الف', 'سائح', 'اجنبي', 'يجو', 'و', 'يروحو', 'عادي']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",Saudi Arabia
5635,بصح كمل الحكاية قاع لي كانو ضدكم كانو يدافعو على اسكرام في البروغرام تاعكم دايرين ديرو تخييم في اسكرام لي هي محمية طبيعية مهيش مدينة تديلها 180 واحد يخيم فيها كارثة في حق الطبيعة زبل والوسخ دير بروغرام تاغيت غرداية تمنراست مكانش لي ضدكم واكتر قرار فرح,"['بصح', 'كمل', 'الحكاية', 'قاع', 'لي', 'كانو', 'ضدكم', 'كانو', 'يدافعو', 'على', 'اسكرام', 'في', 'البروغرام', 'تاعكم', 'دايرين', 'ديرو', 'تخييم', 'في', 'اسكرام', 'لي', 'هي', 'محمية', 'طبيعية', 'مهيش', 'مدينة', 'تديلها', '180', 'واحد', 'يخيم', 'فيها', 'كارثة', 'في', 'حق', 'الطبيعة', 'زبل', 'والوسخ', 'دير', 'بروغرام', 'تاغيت', 'غرداية', 'تمنراست', 'مكانش', 'لي', 'ضدكم', 'واكتر', 'قرار', 'فرح']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
5636,من جهة البوبال و الزبل عندها الحق والله رانا نشوفو يروحو فاكونص ولا سياحة سمانة يوسخو ڤع الحالة و اذا كانو اثار ثما يكتبو و يخربشو فيهم شعبنا مخصوص وعي بزاف,"['من', 'جهة', 'البوبال', 'و', 'الزبل', 'عندها', 'الحق', 'والله', 'رانا', 'نشوفو', 'يروحو', 'فاكونص', 'ولا', 'سياحة', 'سمانة', 'يوسخو', 'ڤع', 'الحالة', 'و', 'اذا', 'كانو', 'اثار', 'ثما', 'يكتبو', 'و', 'يخربشو', 'فيهم', 'شعبنا', 'مخصوص', 'وعي', 'بزاف']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5637,أصلا مكانش رحلة تاع 100 بنادم ، حنا خطرة رحنا يا ربي 27 بنادم للكاف لصفر مستغانم كان البحر مهول كفينا غير بالقصرة و الضحك ، بعدا قالوا روحوا نشوفوا هاد الكهف على خاطر الشقوة و كان واحد الله يرحمه بانتله يعرف يعوم بغا يرخي عياو فيه لا لا و خطيك البح,"['أصلا', 'مكانش', 'رحلة', 'تاع', '100', 'بنادم', '،', 'حنا', 'خطرة', 'رحنا', 'يا', 'ربي', '27', 'بنادم', 'للكاف', 'لصفر', 'مستغانم', 'كان', 'البحر', 'مهول', 'كفينا', 'غير', 'بالقصرة', 'و', 'الضحك', '،', 'بعدا', 'قالوا', 'روحوا', 'نشوفوا', 'هاد', 'الكهف', 'على', 'خاطر', 'الشقوة', 'و', 'كان', 'واحد', 'الله', 'يرحمه', 'بانتله', 'يعرف', 'يعوم', 'بغا', 'يرخي', 'عياو', 'فيه', 'لا', 'لا', 'و', 'خطيك', 'البح']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Tunisia
5638,عندها الحق علاه ما تحبوش الصراحة الواقع تاعتا ماعندناش ثقافة السياحة حنا تع ثقافة التخريب و الفساد,"['عندها', 'الحق', 'علاه', 'ما', 'تحبوش', 'الصراحة', 'الواقع', 'تاعتا', 'ماعندناش', 'ثقافة', 'السياحة', 'حنا', 'تع', 'ثقافة', 'التخريب', 'و', 'الفساد']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5639,عندها الحق العدد كبير بزاف وحتا نعرفو شعبنا مش تاع سياحة ولا نظافة تسما من الافضل تقسنوهم مجموعات صغار كل مجموعة عندها مسؤولين هك يجيريهم مليح ويتحكم فيهم هذي داخلة في التنظيم وليس في التهجم على السياحة,"['عندها', 'الحق', 'العدد', 'كبير', 'بزاف', 'وحتا', 'نعرفو', 'شعبنا', 'مش', 'تاع', 'سياحة', 'ولا', 'نظافة', 'تسما', 'من', 'الافضل', 'تقسنوهم', 'مجموعات', 'صغار', 'كل', 'مجموعة', 'عندها', 'مسؤولين', 'هك', 'يجيريهم', 'مليح', 'ويتحكم', 'فيهم', 'هذي', 'داخلة', 'في', 'التنظيم', 'وليس', 'في', 'التهجم', 'على', 'السياحة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5640,عندها الحق 180 واحد بزاف و زيد ما زلنا مع نهينا مع كورونا ، راح تأخذ مسؤولية كبيرة . انشاء الله اعي النظر لتنظيم الرحلة و بالتوفيق انشاء الله,"['عندها', 'الحق', '180', 'واحد', 'بزاف', 'و', 'زيد', 'ما', 'زلنا', 'مع', 'نهينا', 'مع', 'كورونا', '،', 'راح', 'تأخذ', 'مسؤولية', 'كبيرة', '.', 'انشاء', 'الله', 'اعي', 'النظر', 'لتنظيم', 'الرحلة', 'و', 'بالتوفيق', 'انشاء', 'الله']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
5641,جابلي ربي عندها الحق برك هدرت بشويا عنف هي قصدها لازم تاطير و تنظيم و كيما قادر 180 عبد هادو يكونو متحضرين و يحافظوا عل المكان كيما قادرين لالا اذن من الاحسن يكونو افواج صغار و كل فوج تكون فيه مرشد و تكون رقابة,"['جابلي', 'ربي', 'عندها', 'الحق', 'برك', 'هدرت', 'بشويا', 'عنف', 'هي', 'قصدها', 'لازم', 'تاطير', 'و', 'تنظيم', 'و', 'كيما', 'قادر', '180', 'عبد', 'هادو', 'يكونو', 'متحضرين', 'و', 'يحافظوا', 'عل', 'المكان', 'كيما', 'قادرين', 'لالا', 'اذن', 'من', 'الاحسن', 'يكونو', 'افواج', 'صغار', 'و', 'كل', 'فوج', 'تكون', 'فيه', 'مرشد', 'و', 'تكون', 'رقابة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",Algeria
