,Sentence_id,sentence,Tokens,POS_Tags,Dialect
4840,4879,الابن : كحلتيني يما . . . انا رايح اشوف اشي طري غاد يما . . يما يابا ? ا,"['الابن', ':', 'كحلتيني', 'يما', '.', '.', '.', 'انا', 'رايح', 'اشوف', 'اشي', 'طري', 'غاد', 'يما', '.', '.', 'يما', 'يابا', '?', 'nan']","['اسم', 'علامة+ترقيم', 'فعل+ماضي', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'ضمير', 'صفة', 'فعل+مضارع', 'اسم', 'فعل+أمر', 'ضمير+اشارة', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'اسم', 'اسم', 'علامة+ترقيم', 'nan']",Iraq
4841,4880,الام : نعم يما,"['الام', ':', 'نعم', 'يما']","['اسم', 'علامة+ترقيم', 'جواب', 'اسم']",Oman
4842,4881,الابن : يابا,"['الابن', ':', 'يابا']","['اسم', 'علامة+ترقيم', 'اسم']",Oman
4843,4882,الاب : نعم يابا,"['الاب', ':', 'نعم', 'يابا']","['اسم', 'علامة+ترقيم', 'جواب', 'اسم']",Oman
4844,4883,( نسمع دقات باب البيت ),"['(', 'نسمع', 'دقات', 'باب', 'البيت', ')']","['علامة+ترقيم', 'فعل+مضارع', 'اسم', 'اسم', 'اسم', 'علامة+ترقيم']",Tunisia
4845,4884,الابن : مين,"['الابن', ':', 'مين']","['اسم', 'علامة+ترقيم', 'ضمير+استفهام']",Saudi Arabia
4846,4885,صوت : جعفر صاحبك وصديق عمرك جاي يودعك,"['صوت', ':', 'جعفر', 'صاحبك', 'وصديق', 'عمرك', 'جاي', 'يودعك']","['اسم', 'علامة+ترقيم', 'اسم+علم', 'اسم', 'صفة', 'اسم', 'صفة', 'فعل+مضارع']",Iraq
4847,4886,الابن : وبعدين يا جعفر ارحمني يا زلمة والله ما ضل دخان نفل,"['الابن', ':', 'وبعدين', 'يا', 'جعفر', 'ارحمني', 'يا', 'زلمة', 'والله', 'ما', 'ضل', 'دخان', 'نفل']","['اسم', 'علامة+ترقيم', 'ظرف', 'أداة+نداء', 'اسم+علم', 'فعل+أمر', 'أداة+نداء', 'اسم', 'اسم+علم', 'أداة+نفي', 'فعل+ماضي', 'اسم', 'اسم']",Jordan
4848,4887,الابن : يما يابا طيارتي بعد 25 يوم لازم اطلع تاخرت يابا . . التركتور بدوا 25 يوم تيصل المطار يما,"['الابن', ':', 'يما', 'يابا', 'طيارتي', 'بعد', 'nan', 'يوم', 'لازم', 'اطلع', 'تاخرت', 'يابا', '.', '.', 'التركتور', 'بدوا', 'nan', 'يوم', 'تيصل', 'المطار', 'يما']","['اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'اسم', 'ظرف', 'nan', 'اسم', 'صفة', 'فعل+مضارع', 'فعل+ماضي', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'اسم', 'فعل+مضارع', 'nan', 'اسم', 'فعل+مضارع', 'اسم', 'اسم']",Oman
4849,4888,الام : نشا الله تقع ع الدرج وتنكسر رقبتك عشان متسافرش يما . تنساش رقم دار المختار ابو احمد بتتصل وبتقطع بنادونا بدنا 10 دقايق تنصل بترجع تتصل,"['الام', ':', 'الله', 'تقع', 'ع', 'الدرج', 'وتنكسر', 'رقبتك', 'عشان', 'متسافرش', 'يما', '.', 'تنساش', 'رقم', 'دار', 'المختار', 'ابو', 'احمد', 'بتتصل', 'وبتقطع', 'بنادونا', 'بدنا', '10', '10', 'دقايق', 'تنصل', 'بترجع', 'تتصل']","['اسم', 'علامة+ترقيم', 'اسم+علم', 'فعل+مضارع', 'حرف+جر', 'اسم', 'فعل+مضارع+مجهول', 'اسم', 'اسم', 'فعل+مضارع', 'اسم', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'اسم', 'اسم', 'اسم+علم', 'اسم+علم', 'فعل+مضارع', 'فعل+مضارع', 'فعل+مضارع', 'فعل+مضارع', 'عدد', 'عدد', 'اسم', 'فعل+مضارع', 'فعل+مضارع', 'فعل+مضارع']",Tunisia
4850,4889,الاب : انشا الله يابا بلدعك عربيد بين عنيك عشان متشوفش الطريق وترجع يابا,"['الاب', ':', 'nan', 'الله', 'يابا', 'بلدعك', 'عربيد', 'بين', 'عنيك', 'عشان', 'متشوفش', 'الطريق', 'وترجع', 'يابا']","['اسم', 'علامة+ترقيم', 'nan', 'اسم+علم', 'اسم', 'فعل+مضارع', 'صفة', 'اسم', 'اسم', 'اسم', 'فعل+مضارع', 'اسم', 'فعل+مضارع', 'اسم']",Egypt
4851,4890,الام : اطلع هينا مغمضين يما ( يضعون يدهم على عيونهم ),"['الام', ':', 'اطلع', 'هينا', 'مغمضين', 'يما', '(', 'يضعون', 'يدهم', 'على', 'عيونهم', ')']","['اسم', 'علامة+ترقيم', 'فعل+أمر', 'ضمير+اشارة', 'صفة', 'اسم', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'حرف+جر', 'اسم', 'علامة+ترقيم']",Iraq
4852,4891,"الابن : حسستوني بنلعب الغمايه . . . . . انا كتبتلكوا مكتوب من اليوم عشان اذا بدي ابعتوا من امريكا بدو 5 سنين تيوصل , بس افتحوا بعد اسبوع","['الابن', ':', 'حسستوني', 'بنلعب', 'الغمايه', '.', '.', '.', '.', '.', 'انا', 'كتبتلكوا', 'مكتوب', 'من', 'اليوم', 'عشان', 'اذا', 'بدي', 'ابعتوا', 'من', 'امريكا', 'بدو', '5', 'سنين', 'تيوصل', ',', 'بس', 'افتحوا', 'بعد', 'اسبوع']","['اسم', 'علامة+ترقيم', 'فعل+ماضي', 'فعل+مضارع', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'ضمير', 'فعل+ماضي', 'صفة', 'حرف+جر', 'اسم', 'اسم', 'أداة+ربط', 'فعل+مضارع', 'فعل+مضارع', 'حرف+جر', 'اسم+علم', 'فعل+مضارع', 'عدد', 'اسم', 'فعل+مضارع', 'علامة+ترقيم', 'ظرف', 'فعل+أمر', 'ظرف', 'اسم']",Iraq
4853,4893,يستعد للخروج نسمع صوت دقات الباب,"['يستعد', 'للخروج', 'نسمع', 'صوت', 'دقات', 'الباب']","['فعل+مضارع', 'اسم', 'فعل+مضارع', 'اسم', 'اسم', 'اسم']",Algeria
4854,4894,الابن : هاضا جعفر بطلت اسافر,"['الابن', ':', 'هاضا', 'جعفر', 'بطلت', 'اسافر']","['اسم', 'علامة+ترقيم', 'ضمير+اشارة', 'اسم+علم', 'فعل+ماضي', 'فعل+مضارع']",Libya
4855,4895,على الشاشه طباعه,"['على', 'الشاشه', 'طباعه']","['حرف+جر', 'اسم', 'اسم']",Yemen
4856,4896,السفر عام 2012,"['السفر', 'عام', 'nan']","['اسم', 'اسم', 'nan']",Oman
4857,4897,الام والاب جالسون يلبسون ملابس انيقه وبيت مرتب يجلسون ويدخنون الاثنان,"['الام', 'والاب', 'جالسون', 'يلبسون', 'ملابس', 'انيقه', 'وبيت', 'مرتب', 'يجلسون', 'ويدخنون', 'الاثنان']","['اسم', 'اسم', 'صفة', 'فعل+مضارع', 'اسم', 'صفة', 'اسم', 'صفة', 'فعل+مضارع', 'فعل+مضارع', 'اسم+عدد']",Oman
4858,4898,يظهر الابن يحمل شنطه وياكل مسكه,"['يظهر', 'الابن', 'يحمل', 'شنطه', 'وياكل', 'مسكه']","['فعل+مضارع', 'اسم', 'فعل+مضارع', 'اسم', 'فعل+مضارع', 'اسم']",Iraq
4859,4899,الام : وين ماما,"['الام', ':', 'وين', 'ماما']","['اسم', 'علامة+ترقيم', 'أداة+استفهام', 'اسم']",Jordan
4860,4900,الابن : طالع ع امريكا كمل ماستر . . بدك شي ماما ?,"['الابن', ':', 'طالع', 'ع', 'امريكا', 'كمل', 'ماستر', '.', '.', 'بدك', 'شي', 'ماما', '?']","['اسم', 'علامة+ترقيم', 'صفة', 'حرف+جر', 'اسم+علم', 'فعل+مضارع', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'اسم', 'علامة+ترقيم']",Syria
4861,4901,الام : لا,"['الام', ':', 'لا']","['اسم', 'علامة+ترقيم', 'أداة+نفي']",Oman
4862,4902,الابن : بدك شي بابا,"['الابن', ':', 'بدك', 'شي', 'بابا']","['اسم', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'اسم']",Syria
4863,4903,الاب : لا,"['الاب', ':', 'لا']","['اسم', 'علامة+ترقيم', 'أداة+نفي']",Oman
4864,4904,الابن : اوكي باي,"['الابن', ':', 'اوكي', 'باي']","['اسم', 'علامة+ترقيم', 'حرف-اختصار', 'اسم']",Qatar
4865,4905,نفس المشهد الام والاب يدخنون وجالسون موبايل الام يعطي صوت وصول مسيج,"['نفس', 'المشهد', 'الام', 'والاب', 'يدخنون', 'وجالسون', 'موبايل', 'الام', 'يعطي', 'صوت', 'وصول', 'مسيج']","['اسم', 'اسم', 'اسم', 'اسم', 'فعل+مضارع', 'صفة', 'اسم', 'اسم', 'فعل+مضارع', 'اسم', 'اسم', 'اسم']",Iraq
4866,4906,الام : هادا سيمون . . انا هيني في المطار ماما . . . حل عني ( ترمي الموبايل ),"['الام', ':', 'هادا', 'سيمون', '.', '.', 'انا', 'هيني', 'في', 'المطار', 'ماما', '.', '.', '.', 'حل', 'عني', '(', 'ترمي', 'الموبايل', ')']","['اسم', 'علامة+ترقيم', 'ضمير+اشارة', 'اسم+علم', 'علامة+ترقيم', 'علامة+ترقيم', 'ضمير', 'ضمير+اشارة', 'حرف+جر', 'اسم', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'فعل+أمر', 'حرف+جر', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'علامة+ترقيم']",Egypt
4867,4907,"نفس المشهد الام والاب جالسون ويدخنون , موبايل الاب يعطي صوت وصول رساله","['نفس', 'المشهد', 'الام', 'والاب', 'جالسون', 'ويدخنون', ',', 'موبايل', 'الاب', 'يعطي', 'صوت', 'وصول', 'رساله']","['اسم', 'اسم', 'اسم', 'اسم', 'صفة', 'فعل+مضارع', 'علامة+ترقيم', 'اسم', 'اسم', 'فعل+مضارع', 'اسم', 'اسم', 'اسم']",Iraq
4868,4908,الاب : هادا سيمون . . . انا هيني بطياره واكلت وجبه وبدي اغفى ساعة زمن . . ييي مبيخك ( يرمي الموبايل ),"['الاب', ':', 'هادا', 'سيمون', '.', '.', '.', 'انا', 'هيني', 'بطياره', 'واكلت', 'وجبه', 'وبدي', 'اغفى', 'ساعة', 'زمن', '.', '.', 'ييي', 'مبيخك', '(', 'يرمي', 'الموبايل', ')']","['اسم', 'علامة+ترقيم', 'ضمير+اشارة', 'اسم+علم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'ضمير', 'ضمير+اشارة', 'اسم', 'فعل+ماضي', 'اسم', 'فعل+مضارع', 'فعل+مضارع', 'اسم', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'اسم+فعل/جامد', 'صفة+مقارنة', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'علامة+ترقيم']",Lebanon
4869,4909,نفس المشهد الام والاب يدخنون وجالسون موبايل الام يعطي صوت وصول مسيج,"['نفس', 'المشهد', 'الام', 'والاب', 'يدخنون', 'وجالسون', 'موبايل', 'الام', 'يعطي', 'صوت', 'وصول', 'مسيج']","['اسم', 'اسم', 'اسم', 'اسم', 'فعل+مضارع', 'صفة', 'اسم', 'اسم', 'فعل+مضارع', 'اسم', 'اسم', 'اسم']",Iraq
4870,4910,الام : هادا سيمون . . ماما انا وصلت ع امريكا افتحوا سكايب افرجيكم البنت اللي زبطها في الطياره . . مبيخك ( ترمي الموبايل ),"['الام', ':', 'هادا', 'سيمون', '.', '.', 'ماما', 'انا', 'وصلت', 'ع', 'امريكا', 'افتحوا', 'سكايب', 'افرجيكم', 'البنت', 'اللي', 'زبطها', 'في', 'الطياره', '.', '.', 'مبيخك', '(', 'ترمي', 'الموبايل', ')']","['اسم', 'علامة+ترقيم', 'ضمير+اشارة', 'اسم+علم', 'علامة+ترقيم', 'علامة+ترقيم', 'اسم', 'ضمير', 'فعل+ماضي', 'حرف+جر', 'اسم+علم', 'فعل+أمر', 'اسم+علم', 'فعل+مضارع', 'اسم', 'اسم+موصول', 'فعل+ماضي', 'حرف+جر', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'صفة+مقارنة', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'علامة+ترقيم']",Egypt
4871,4911,يرن موبايل الاب,"['يرن', 'موبايل', 'الاب']","['فعل+مضارع', 'اسم', 'اسم']",Saudi Arabia
4872,4912,الاب : الو,"['الاب', ':', 'الو']","['اسم', 'علامة+ترقيم', 'جواب']",Jordan
4873,4913,صوت الابن : الو بابا بعتلكم برنامج على الانترنت بنئدر نحكي على اي فون ببلاش نزلوه بليز ونزلوا لماما,"['صوت', 'الابن', ':', 'الو', 'بابا', 'بعتلكم', 'برنامج', 'على', 'الانترنت', 'بنئدر', 'نحكي', 'على', 'اي', 'فون', 'ببلاش', 'نزلوه', 'بليز', 'ونزلوا', 'لماما']","['اسم', 'اسم', 'علامة+ترقيم', 'جواب', 'اسم', 'فعل+ماضي', 'اسم', 'حرف+جر', 'اسم+علم', 'فعل+مضارع', 'فعل+مضارع', 'حرف+جر', 'حرف-اختصار', 'اسم', 'اسم', 'فعل+أمر', 'اسم', 'فعل+أمر', 'اسم']",Palestine
4874,4914,الاب : الله ينزل بنات دنيك خلص بكرا . . . مش فاضين انا وماما,"['الاب', ':', 'الله', 'ينزل', 'بنات', 'دنيك', 'خلص', 'بكرا', '.', '.', '.', 'مش', 'فاضين', 'انا', 'وماما']","['اسم', 'علامة+ترقيم', 'اسم+علم', 'فعل+مضارع', 'اسم', 'اسم', 'فعل+أمر', 'اسم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'أداة+نفي', 'صفة', 'ضمير', 'اسم']",Jordan
4875,4915,الابن : في شو مشغولين اعطيني اكسبت على الكامير بعتلكم انفايت,"['الابن', ':', 'في', 'شو', 'مشغولين', 'اعطيني', 'اكسبت', 'على', 'الكامير', 'بعتلكم', 'انفايت']","['اسم', 'علامة+ترقيم', 'حرف+جر', 'أداة+استفهام', 'صفة', 'فعل+أمر', 'اسم', 'حرف+جر', 'اسم', 'فعل+ماضي', 'اسم']",Lebanon
4876,4916,الاب : بدي اسكر الموبايل اريح,"['الاب', ':', 'بدي', 'اسكر', 'الموبايل', 'اريح']","['اسم', 'علامة+ترقيم', 'فعل+مضارع', 'فعل+مضارع', 'اسم', 'صفة+مقارنة']",Jordan
4877,4917,نفس المشهد الام والاب جالسون يدخنون . . يفتح باب البيت نشاهد الابن يدخل,"['نفس', 'المشهد', 'الام', 'والاب', 'جالسون', 'يدخنون', '.', '.', 'يفتح', 'باب', 'البيت', 'نشاهد', 'الابن', 'يدخل']","['اسم', 'اسم', 'اسم', 'اسم', 'صفة', 'فعل+مضارع', 'علامة+ترقيم', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'اسم', 'فعل+مضارع', 'اسم', 'فعل+مضارع']",Saudi Arabia
4878,4918,الاب : شو جابك,"['الاب', ':', 'شو', 'جابك']","['اسم', 'علامة+ترقيم', 'أداة+استفهام', 'فعل+ماضي']",Lebanon
4879,4919,"الابن : اخدت صاروخ فضائي ابو الليره قلت بشرب فنجان قهوه معكم وبرجع , استقتلكوا . . . . . بدي افرجيكوا صور الشاب اللي زبطوا في الطيارة ييه قصدي البنت","['الابن', ':', 'اخدت', 'صاروخ', 'فضائي', 'ابو', 'الليره', 'قلت', 'بشرب', 'فنجان', 'قهوه', 'معكم', 'وبرجع', ',', 'استقتلكوا', '.', '.', '.', '.', '.', 'بدي', 'افرجيكوا', 'صور', 'الشاب', 'اللي', 'زبطوا', 'في', 'الطيارة', 'ييه', 'قصدي', 'البنت']","['اسم', 'علامة+ترقيم', 'فعل+ماضي', 'اسم', 'صفة', 'اسم', 'اسم', 'فعل+ماضي', 'فعل+مضارع', 'اسم', 'اسم', 'اسم', 'فعل+مضارع', 'علامة+ترقيم', 'فعل+ماضي', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'فعل+مضارع', 'فعل+مضارع', 'اسم', 'اسم', 'اسم+موصول', 'فعل+ماضي', 'حرف+جر', 'اسم', 'اسم+فعل/جامد', 'اسم', 'اسم']",Lebanon
4880,4920,الام : يييه قوم قوم نشوفلنا اوتيل,"['الام', ':', 'يييه', 'قوم', 'قوم', 'نشوفلنا', 'اوتيل']","['اسم', 'علامة+ترقيم', 'اسم+فعل/جامد', 'فعل+أمر', 'فعل+أمر', 'فعل+مضارع', 'اسم']",Oman
4881,4921,جاك وفاخر فاميلي 3,"['جاك', 'وفاخر', 'فاميلي', '3']","['اسم+علم', 'اسم+علم', 'اسم', 'عدد']",Tunisia
4882,4922,فاخر قرر يثني,"['فاخر', 'قرر', 'يثني']","['اسم+علم', 'فعل+ماضي', 'فعل+مضارع']",Yemen
4883,4923,نرى فاخر يمشي في المنزل رايح جاي يفكر,"['نرى', 'فاخر', 'يمشي', 'في', 'المنزل', 'رايح', 'جاي', 'يفكر']","['فعل+مضارع', 'اسم+علم', 'فعل+مضارع', 'حرف+جر', 'اسم', 'صفة', 'صفة', 'فعل+مضارع']",Algeria
4884,4924,نسمع صوت :,"['نسمع', 'صوت', ':']","['فعل+مضارع', 'اسم', 'علامة+ترقيم']",Algeria
4885,4925,"جاك ومرتوا انفصلوا بنص ساعة , قالتلوا بدي ننفصل قالها @@Lاط@@Oك @@Lاط@@نْ @@Lاط@@ةرْبلeم بس المشكلة فاخر قرر يثني . . . . الله يستر","['جاك', 'ومرتوا', 'انفصلوا', 'بنص', 'ساعة', ',', 'قالتلوا', 'بدي', 'ننفصل', 'قالها', 'nan', 'nan', 'nan', 'بس', 'المشكلة', 'فاخر', 'قرر', 'يثني', '.', '.', '.', '.', 'الله', 'يستر']","['اسم+علم', 'اسم', 'فعل+ماضي', 'اسم+كم', 'اسم', 'علامة+ترقيم', 'فعل+ماضي', 'فعل+مضارع', 'فعل+مضارع', 'فعل+ماضي', 'nan', 'nan', 'nan', 'عطف', 'اسم', 'اسم+علم', 'فعل+ماضي', 'فعل+مضارع', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'اسم+علم', 'فعل+مضارع']",Syria
4886,4926,مشهد 1 :,"['مشهد', '1', ':']","['اسم', 'عدد', 'علامة+ترقيم']",Iraq
4887,4927,نرى فاخر والشيخ في شقة مهجورة ينظرون حولهم بحذر,"['نرى', 'فاخر', 'والشيخ', 'في', 'شقة', 'مهجورة', 'ينظرون', 'حولهم', 'بحذر']","['فعل+مضارع', 'اسم+علم', 'اسم', 'حرف+جر', 'اسم', 'صفة', 'فعل+مضارع', 'ظرف', 'اسم']",Oman
4888,4928,فاخر : أمان أمان . اه سيدنا الشيخ وين وصلنا ? خلص بدي أثني مش قادر,"['فاخر', ':', 'أمان', 'أمان', '.', 'اه', 'سيدنا', 'الشيخ', 'وين', 'وصلنا', '?', 'خلص', 'بدي', 'أثني', 'مش', 'قادر']","['اسم+علم', 'علامة+ترقيم', 'اسم', 'اسم', 'علامة+ترقيم', 'جواب', 'اسم', 'اسم', 'أداة+استفهام', 'فعل+ماضي', 'علامة+ترقيم', 'فعل+أمر', 'فعل+مضارع', 'فعل+مضارع', 'أداة+نفي', 'صفة']",Palestine
4889,4929,الشيخ : يجب اعلامها,"['الشيخ', ':', 'يجب', 'اعلامها']","['اسم', 'علامة+ترقيم', 'فعل+مضارع', 'اسم']",Iraq
4890,4930,فاخر : ومن هانا لهانا ? بدي اشي بدون اعلامها,"['فاخر', ':', 'ومن', 'هانا', 'لهانا', '?', 'بدي', 'اشي', 'بدون', 'اعلامها']","['اسم+علم', 'علامة+ترقيم', 'حرف+جر', 'ضمير+اشارة', 'ضمير+اشارة', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'ظرف', 'اسم']",Yemen
4891,4931,"الشيخ : بزبطش , جربتها انا ما زبطتش . هلقيت لازم تعرف","['الشيخ', ':', 'بزبطش', ',', 'جربتها', 'انا', 'ما', 'زبطتش', '.', 'هلقيت', 'لازم', 'تعرف']","['اسم', 'علامة+ترقيم', 'فعل+مضارع', 'علامة+ترقيم', 'فعل+ماضي', 'ضمير', 'أداة+نفي', 'فعل+ماضي', 'علامة+ترقيم', 'ظرف', 'صفة', 'فعل+مضارع']",Libya
4892,4932,فاخر : طب الجديدة اللي بدي اخذها يجب ان تهلم اهلها ?,"['فاخر', ':', 'طب', 'الجديدة', 'اللي', 'بدي', 'اخذها', 'يجب', 'nan', 'تهلم', 'اهلها', '?']","['اسم+علم', 'علامة+ترقيم', 'أداة', 'صفة', 'اسم+موصول', 'فعل+مضارع', 'فعل+مضارع', 'فعل+مضارع', 'nan', 'فعل+مضارع+مجهول', 'اسم', 'علامة+ترقيم']",Jordan
4893,4933,الشيخ : ولا بدك توخدها خطيفة ?,"['الشيخ', ':', 'ولا', 'بدك', 'توخدها', 'خطيفة', '?']","['اسم', 'علامة+ترقيم', 'عطف', 'فعل+مضارع', 'فعل+مضارع', 'صفة', 'علامة+ترقيم']",Jordan
4894,4934,فاخر : قول الجديدة مش مشكلة يتيمة بس فخرية كيف بدي اعلمها ?,"['فاخر', ':', 'قول', 'الجديدة', 'مش', 'مشكلة', 'يتيمة', 'بس', 'فخرية', 'كيف', 'بدي', 'اعلمها', '?']","['اسم+علم', 'علامة+ترقيم', 'فعل+أمر', 'صفة', 'أداة+نفي', 'اسم', 'اسم', 'عطف', 'اسم+علم', 'أداة+استفهام', 'فعل+مضارع', 'فعل+مضارع', 'علامة+ترقيم']",Jordan
4895,4935,الشيخ : في كتاب صاحبي شيخ ألفوا اسمو الطريقة الفضلى عشان تثني . . . . عندو عدة طرق جرب وحدة وحدة,"['الشيخ', ':', 'في', 'كتاب', 'صاحبي', 'شيخ', 'ألفوا', 'اسمو', 'الطريقة', 'الفضلى', 'عشان', 'تثني', '.', '.', '.', '.', 'عندو', 'عدة', 'طرق', 'جرب', 'وحدة', 'وحدة']","['اسم', 'علامة+ترقيم', 'حرف+جر', 'اسم', 'اسم', 'اسم', 'فعل+ماضي', 'اسم', 'اسم', 'اسم', 'اسم', 'فعل+مضارع', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'علامة+ترقيم', 'ظرف', 'اسم', 'اسم', 'فعل+أمر', 'اسم+عدد', 'اسم+عدد']",Palestine
4896,4936,مشهد 2 :,"['مشهد', '2', ':']","['اسم', 'عدد', 'علامة+ترقيم']",Iraq
4897,4937,فاخر وفخرية في المنزل يشاهدون التلفاز,"['فاخر', 'وفخرية', 'في', 'المنزل', 'يشاهدون', 'التلفاز']","['اسم+علم', 'اسم+علم', 'حرف+جر', 'اسم', 'فعل+مضارع', 'اسم']",Algeria
4898,4938,"فاخر : بتعرفي يا فخرية البنات نسبتهن اكثر من الشباب ونسبة العنوسة زادت , والله البنات بقطعن القلب يعني لازم المتزوج وحدة يثني واللي بقدر يثلث يثلث . بتعرفي المرأة بتظلم المرأة فكري فيهن يا حرام مش انت زلمة , قصدي مرا , مش حرام يضلبن وحيدات ?","['فاخر', ':', 'بتعرفي', 'يا', 'فخرية', 'البنات', 'نسبتهن', 'اكثر', 'من', 'الشباب', 'ونسبة', 'العنوسة', 'زادت', ',', 'والله', 'البنات', 'بقطعن', 'القلب', 'يعني', 'لازم', 'المتزوج', 'وحدة', 'يثني', 'واللي', 'بقدر', 'يثلث', 'يثلث', '.', 'بتعرفي', 'المرأة', 'بتظلم', 'المرأة', 'فكري', 'فيهن', 'يا', 'حرام', 'مش', 'انت', 'زلمة', ',', 'قصدي', 'مرا', ',', 'مش', 'حرام', 'يضلبن', 'وحيدات', '?']","['اسم+علم', 'علامة+ترقيم', 'فعل+مضارع', 'أداة+نداء', 'اسم+علم', 'اسم', 'اسم', 'صفة+مقارنة', 'حرف+جر', 'اسم', 'اسم', 'اسم', 'فعل+ماضي', 'علامة+ترقيم', 'اسم+علم', 'اسم', 'فعل+مضارع', 'اسم', 'فعل+مضارع', 'صفة', 'صفة', 'اسم+عدد', 'فعل+مضارع', 'اسم+موصول', 'فعل+مضارع', 'فعل+مضارع', 'فعل+مضارع', 'علامة+ترقيم', 'فعل+مضارع', 'اسم', 'فعل+مضارع', 'اسم', 'فعل+أمر', 'حرف+جر', 'أداة+نداء', 'اسم', 'أداة+استفهام', 'ضمير', 'اسم', 'علامة+ترقيم', 'اسم', 'اسم', 'علامة+ترقيم', 'أداة+استفهام', 'اسم', 'فعل+مضارع', 'صفة', 'علامة+ترقيم']",Syria
4899,4939,"فخرية : طب اسكت اسكت بلا هبل , انت التاني قاعد بتتهبل , اللي بسمعك بقول نصير المرأة يا @@Lاط@@Gلَدَِتْر...... انا أخر فترة مش معجبيتني تصرفاتك خربانة اخلاقك صاير تقرأ كتير . قوم سويلنا قهوة قوم . يخرج","['فخرية', ':', 'طب', 'اسكت', 'اسكت', 'بلا', 'هبل', ',', 'انت', 'التاني', 'قاعد', 'بتتهبل', ',', 'اللي', 'بسمعك', 'بقول', 'نصير', 'المرأة', 'يا', 'nan', 'انا', 'أخر', 'فترة', 'مش', 'معجبيتني', 'تصرفاتك', 'خربانة', 'اخلاقك', 'صاير', 'تقرأ', 'كتير', '.', 'قوم', 'سويلنا', 'قهوة', 'قوم', '.', 'يخرج']","['اسم+علم', 'علامة+ترقيم', 'أداة', 'فعل+أمر', 'فعل+أمر', 'أداة+نفي', 'اسم', 'علامة+ترقيم', 'ضمير', 'صفة+عدد', 'صفة', 'فعل+مضارع', 'علامة+ترقيم', 'اسم+موصول', 'فعل+مضارع', 'فعل+مضارع', 'فعل+مضارع', 'اسم', 'أداة+نداء', 'nan', 'ضمير', 'صفة+مقارنة', 'اسم', 'أداة+نفي', 'صفة', 'اسم', 'اسم', 'اسم', 'اسم', 'فعل+مضارع', 'صفة', 'علامة+ترقيم', 'فعل+أمر', 'فعل+أمر', 'اسم', 'فعل+أمر', 'علامة+ترقيم', 'فعل+مضارع']",Lebanon
4900,4940,مشهد 3,"['مشهد', '3']","['اسم', 'عدد']",Saudi Arabia
4901,4941,فاخر والشيخ,"['فاخر', 'والشيخ']","['اسم+علم', 'اسم']",Saudi Arabia
4902,4942,فاخر : يلعن هاضا ما زبطتش الطريقة الاولى,"['فاخر', ':', 'يلعن', 'هاضا', 'ما', 'زبطتش', 'الطريقة', 'الاولى']","['اسم+علم', 'علامة+ترقيم', 'فعل+مضارع', 'ضمير+اشارة', 'أداة+نفي', 'فعل+ماضي', 'اسم', 'صفة+عدد']",Libya
4903,4943,الشيخ : هي بتخلف ?,"['الشيخ', ':', 'هي', 'بتخلف', '?']","['اسم', 'علامة+ترقيم', 'ضمير+اشارة', 'فعل+مضارع', 'علامة+ترقيم']",Sudan
4904,4944,فاخر : شوب تتخوت يا سيدنا الشيخ عندي 3 يا زلمة وحبلى اسبوعين,"['فاخر', ':', 'شوب', 'تتخوت', 'يا', 'سيدنا', 'الشيخ', 'عندي', '3', 'يا', 'زلمة', 'وحبلى', 'اسبوعين']","['اسم+علم', 'علامة+ترقيم', 'أداة+استفهام', 'فعل+مضارع', 'أداة+نداء', 'اسم', 'اسم', 'ظرف', 'عدد', 'أداة+نداء', 'اسم', 'اسم', 'اسم']",Egypt
